"dataset","variable","period"
"PEQUIV","i11117",1995
"PEQUIV","i11117",1996
"PEQUIV","i11117",1997
"PEQUIV","i11117",1998
"PEQUIV","i11117",1999
"PEQUIV","i11117",2000
"PEQUIV","i11117",2001
"PEQUIV","i11117",2002
"PEQUIV","i11117",2003
"PEQUIV","i11117",2004
"PEQUIV","i11117",2005
"PEQUIV","i11117",2006
"PEQUIV","i11117",2007
"PEQUIV","i11117",2008
"PEQUIV","i11117",2009
"PEQUIV","i11117",2010
"PEQUIV","i11117",2011
"PEQUIV","i11117",2012
"PEQUIV","i11117",2013
"PEQUIV","i11201",1984
"PEQUIV","i11201",1985
"PEQUIV","i11201",1986
"PEQUIV","i11201",1987
"PEQUIV","i11201",1988
"PEQUIV","i11201",1989
"PEQUIV","i11201",1990
"PEQUIV","i11201",1991
"PEQUIV","i11201",1992
"PEQUIV","i11201",1993
"PEQUIV","i11201",1994
"PEQUIV","i11201",1995
"PEQUIV","i11201",1996
"PEQUIV","i11201",1997
"PEQUIV","i11201",1998
"PEQUIV","i11201",1999
"PEQUIV","i11201",2000
"PEQUIV","i11201",2001
"PEQUIV","i11201",2002
"PEQUIV","i11201",2003
"PEQUIV","i11201",2004
"PEQUIV","i11201",2005
"PEQUIV","i11201",2006
"PEQUIV","i11201",2007
"PEQUIV","i11201",2008
"PEQUIV","i11201",2009
"PEQUIV","i11201",2010
"PEQUIV","i11201",2011
"PEQUIV","i11201",2012
"PEQUIV","i11201",2013
"PEQUIV","i11202",1984
"PEQUIV","i11202",1985
"PEQUIV","i11202",1986
"PEQUIV","i11202",1987
"PEQUIV","i11202",1988
"PEQUIV","i11202",1989
"PEQUIV","i11202",1990
"PEQUIV","i11202",1991
"PEQUIV","i11202",1992
"PEQUIV","i11202",1993
"PEQUIV","i11202",1994
"PEQUIV","i11202",1995
"PEQUIV","i11202",1996
"PEQUIV","i11202",1997
"PEQUIV","i11202",1998
"PEQUIV","i11202",1999
"PEQUIV","i11202",2000
"PEQUIV","i11202",2001
"PEQUIV","i11202",2002
"PEQUIV","i11202",2003
"PEQUIV","i11202",2004
"PEQUIV","i11202",2005
"PEQUIV","i11202",2006
"PEQUIV","i11202",2007
"PEQUIV","i11202",2008
"PEQUIV","i11202",2009
"PEQUIV","i11202",2010
"PEQUIV","i11202",2011
"PEQUIV","i11202",2012
"PEQUIV","i11202",2013
"PEQUIV","i11203",1984
"PEQUIV","i11203",1985
"PEQUIV","i11203",1986
"PEQUIV","i11203",1987
"PEQUIV","i11203",1988
"PEQUIV","i11203",1989
"PEQUIV","i11203",1990
"PEQUIV","i11203",1991
"PEQUIV","i11203",1992
"PEQUIV","i11203",1993
"PEQUIV","i11203",1994
"PEQUIV","i11203",1995
"PEQUIV","i11203",1996
"PEQUIV","i11203",1997
"PEQUIV","i11203",1998
"PEQUIV","i11203",1999
"PEQUIV","i11203",2000
"PEQUIV","i11203",2001
"PEQUIV","i11203",2002
"PEQUIV","i11203",2003
"PEQUIV","i11203",2004
"PEQUIV","i11203",2005
"PEQUIV","i11203",2006
"PEQUIV","i11203",2007
"PEQUIV","i11203",2008
"PEQUIV","i11203",2009
"PEQUIV","i11203",2010
"PEQUIV","i11203",2011
"PEQUIV","i11203",2012
"PEQUIV","i11203",2013
"PEQUIV","i11204",1984
"PEQUIV","i11204",1985
"PEQUIV","i11204",1986
"PEQUIV","i11204",1987
"PEQUIV","i11204",1988
"PEQUIV","i11204",1989
"PEQUIV","i11204",1990
"PEQUIV","i11204",1991
"PEQUIV","i11204",1992
"PEQUIV","i11204",1993
"PEQUIV","i11204",1994
"PEQUIV","i11204",1995
"PEQUIV","i11204",1996
"PEQUIV","i11204",1997
"PEQUIV","i11204",1998
"PEQUIV","i11204",1999
"PEQUIV","i11204",2000
"PEQUIV","i11204",2001
"PEQUIV","i11204",2002
"PEQUIV","i11204",2003
"PEQUIV","i11204",2004
"PEQUIV","i11204",2005
"PEQUIV","i11204",2006
"PEQUIV","i11204",2007
"PEQUIV","i11204",2008
"PEQUIV","i11204",2009
"PEQUIV","i11204",2010
"PEQUIV","i11204",2011
"PEQUIV","i11204",2012
"PEQUIV","i11204",2013
"PEQUIV","i11206",1984
"PEQUIV","i11206",1985
"PEQUIV","i11206",1986
"PEQUIV","i11206",1987
"PEQUIV","i11206",1988
"PEQUIV","i11206",1989
"PEQUIV","i11206",1990
"PEQUIV","i11206",1991
"PEQUIV","i11206",1992
"PEQUIV","i11206",1993
"PEQUIV","i11206",1994
"PEQUIV","i11206",1995
"PEQUIV","i11206",1996
"PEQUIV","i11206",1997
"PEQUIV","i11206",1998
"PEQUIV","i11206",1999
"PEQUIV","i11206",2000
"PEQUIV","i11206",2001
"PEQUIV","i11206",2002
"PEQUIV","i11206",2003
"PEQUIV","i11206",2004
"PEQUIV","i11206",2005
"PEQUIV","i11206",2006
"PEQUIV","i11206",2007
"PEQUIV","i11206",2008
"PEQUIV","i11206",2009
"PEQUIV","i11206",2010
"PEQUIV","i11206",2011
"PEQUIV","i11206",2012
"PEQUIV","i11206",2013
"PEQUIV","i11207",1984
"PEQUIV","i11207",1985
"PEQUIV","i11207",1986
"PEQUIV","i11207",1987
"PEQUIV","i11207",1988
"PEQUIV","i11207",1989
"PEQUIV","i11207",1990
"PEQUIV","i11207",1991
"PEQUIV","i11207",1992
"PEQUIV","i11207",1993
"PEQUIV","i11207",1994
"PEQUIV","i11207",1995
"PEQUIV","i11207",1996
"PEQUIV","i11207",1997
"PEQUIV","i11207",1998
"PEQUIV","i11207",1999
"PEQUIV","i11207",2000
"PEQUIV","i11207",2001
"PEQUIV","i11207",2002
"PEQUIV","i11207",2003
"PEQUIV","i11207",2004
"PEQUIV","i11207",2005
"PEQUIV","i11207",2006
"PEQUIV","i11207",2007
"PEQUIV","i11207",2008
"PEQUIV","i11207",2009
"PEQUIV","i11207",2010
"PEQUIV","i11207",2011
"PEQUIV","i11207",2012
"PEQUIV","i11207",2013
"PEQUIV","i11208",1984
"PEQUIV","i11208",1985
"PEQUIV","i11208",1986
"PEQUIV","i11208",1987
"PEQUIV","i11208",1988
"PEQUIV","i11208",1989
"PEQUIV","i11208",1990
"PEQUIV","i11208",1991
"PEQUIV","i11208",1992
"PEQUIV","i11208",1993
"PEQUIV","i11208",1994
"PEQUIV","i11208",1995
"PEQUIV","i11208",1996
"PEQUIV","i11208",1997
"PEQUIV","i11208",1998
"PEQUIV","i11208",1999
"PEQUIV","i11208",2000
"PEQUIV","i11208",2001
"PEQUIV","i11208",2002
"PEQUIV","i11208",2003
"PEQUIV","i11208",2004
"PEQUIV","i11208",2005
"PEQUIV","i11208",2006
"PEQUIV","i11208",2007
"PEQUIV","i11208",2008
"PEQUIV","i11208",2009
"PEQUIV","i11208",2010
"PEQUIV","i11208",2011
"PEQUIV","i11208",2012
"PEQUIV","i11208",2013
"PEQUIV","i11210",1984
"PEQUIV","i11210",1985
"PEQUIV","i11210",1986
"PEQUIV","i11210",1987
"PEQUIV","i11210",1988
"PEQUIV","i11210",1989
"PEQUIV","i11210",1990
"PEQUIV","i11210",1991
"PEQUIV","i11210",1992
"PEQUIV","i11210",1993
"PEQUIV","i11210",1994
"PEQUIV","i11210",1995
"PEQUIV","i11210",1996
"PEQUIV","i11210",1997
"PEQUIV","i11210",1998
"PEQUIV","i11210",1999
"PEQUIV","i11210",2000
"PEQUIV","i11210",2001
"PEQUIV","i11210",2002
"PEQUIV","i11210",2003
"PEQUIV","i11210",2004
"PEQUIV","i11210",2005
"PEQUIV","i11210",2006
"PEQUIV","i11210",2007
"PEQUIV","i11210",2008
"PEQUIV","i11210",2009
"PEQUIV","i11210",2010
"PEQUIV","i11210",2011
"PEQUIV","i11210",2012
"PEQUIV","i11210",2013
"PEQUIV","i11217",1984
"PEQUIV","i11217",1985
"PEQUIV","i11217",1986
"PEQUIV","i11217",1987
"PEQUIV","i11217",1988
"PEQUIV","i11217",1989
"PEQUIV","i11217",1990
"PEQUIV","i11217",1991
"PEQUIV","i11217",1992
"PEQUIV","i11217",1993
"PEQUIV","i11217",1994
"PEQUIV","i11217",1995
"PEQUIV","i11217",1996
"PEQUIV","i11217",1997
"PEQUIV","i11217",1998
"PEQUIV","i11217",1999
"PEQUIV","i11217",2000
"PEQUIV","i11217",2001
"PEQUIV","i11217",2002
"PEQUIV","i11217",2003
"PEQUIV","i11217",2004
"PEQUIV","i11217",2005
"PEQUIV","i11217",2006
"PEQUIV","i11217",2007
"PEQUIV","i11217",2008
"PEQUIV","i11217",2009
"PEQUIV","i11217",2010
"PEQUIV","i11217",2011
"PEQUIV","i11217",2012
"PEQUIV","i11217",2013
"PEQUIV","w11101",1984
"PEQUIV","w11101",1985
"PEQUIV","w11101",1986
"PEQUIV","w11101",1987
"PEQUIV","w11101",1988
"PEQUIV","w11101",1989
"PEQUIV","w11101",1990
"PEQUIV","w11101",1991
"PEQUIV","w11101",1992
"PEQUIV","w11101",1993
"PEQUIV","w11101",1994
"PEQUIV","w11101",1995
"PEQUIV","w11101",1996
"PEQUIV","w11101",1997
"PEQUIV","w11101",1998
"PEQUIV","w11101",1999
"PEQUIV","w11101",2000
"PEQUIV","w11101",2001
"PEQUIV","w11101",2002
"PEQUIV","w11101",2003
"PEQUIV","w11101",2004
"PEQUIV","w11101",2005
"PEQUIV","w11101",2006
"PEQUIV","w11101",2007
"PEQUIV","w11101",2008
"PEQUIV","w11101",2009
"PEQUIV","w11101",2010
"PEQUIV","w11101",2011
"PEQUIV","w11101",2012
"PEQUIV","w11102",1984
"PEQUIV","w11102",1985
"PEQUIV","w11102",1986
"PEQUIV","w11102",1987
"PEQUIV","w11102",1988
"PEQUIV","w11102",1989
"PEQUIV","w11102",1990
"PEQUIV","w11102",1991
"PEQUIV","w11102",1992
"PEQUIV","w11102",1993
"PEQUIV","w11102",1994
"PEQUIV","w11102",1995
"PEQUIV","w11102",1996
"PEQUIV","w11102",1997
"PEQUIV","w11102",1998
"PEQUIV","w11102",1999
"PEQUIV","w11102",2000
"PEQUIV","w11102",2001
"PEQUIV","w11102",2002
"PEQUIV","w11102",2003
"PEQUIV","w11102",2004
"PEQUIV","w11102",2005
"PEQUIV","w11102",2006
"PEQUIV","w11102",2007
"PEQUIV","w11102",2008
"PEQUIV","w11102",2009
"PEQUIV","w11102",2010
"PEQUIV","w11102",2011
"PEQUIV","w11102",2012
"PEQUIV","w11103",1984
"PEQUIV","w11103",1985
"PEQUIV","w11103",1986
"PEQUIV","w11103",1987
"PEQUIV","w11103",1988
"PEQUIV","w11103",1989
"PEQUIV","w11103",1990
"PEQUIV","w11103",1991
"PEQUIV","w11103",1992
"PEQUIV","w11103",1993
"PEQUIV","w11103",1994
"PEQUIV","w11103",1995
"PEQUIV","w11103",1996
"PEQUIV","w11103",1997
"PEQUIV","w11103",1998
"PEQUIV","w11103",1999
"PEQUIV","w11103",2000
"PEQUIV","w11103",2001
"PEQUIV","w11103",2002
"PEQUIV","w11103",2003
"PEQUIV","w11103",2004
"PEQUIV","w11103",2005
"PEQUIV","w11103",2006
"PEQUIV","w11103",2007
"PEQUIV","w11103",2008
"PEQUIV","w11103",2009
"PEQUIV","w11103",2010
"PEQUIV","w11103",2011
"PEQUIV","w11103",2012
"PEQUIV","w11105",1984
"PEQUIV","w11105",1985
"PEQUIV","w11105",1986
"PEQUIV","w11105",1987
"PEQUIV","w11105",1988
"PEQUIV","w11105",1989
"PEQUIV","w11105",1990
"PEQUIV","w11105",1991
"PEQUIV","w11105",1992
"PEQUIV","w11105",1993
"PEQUIV","w11105",1994
"PEQUIV","w11105",1995
"PEQUIV","w11105",1996
"PEQUIV","w11105",1997
"PEQUIV","w11105",1998
"PEQUIV","w11105",1999
"PEQUIV","w11105",2000
"PEQUIV","w11105",2001
"PEQUIV","w11105",2002
"PEQUIV","w11105",2003
"PEQUIV","w11105",2004
"PEQUIV","w11105",2005
"PEQUIV","w11105",2006
"PEQUIV","w11105",2007
"PEQUIV","w11105",2008
"PEQUIV","w11105",2009
"PEQUIV","w11105",2010
"PEQUIV","w11105",2011
"PEQUIV","w11105",2012
"PEQUIV","h11101",1984
"PEQUIV","h11101",1985
"PEQUIV","h11101",1986
"PEQUIV","h11101",1987
"PEQUIV","h11101",1988
"PEQUIV","h11101",1989
"PEQUIV","h11101",1990
"PEQUIV","h11101",1991
"PEQUIV","h11101",1992
"PEQUIV","h11101",1993
"PEQUIV","h11101",1994
"PEQUIV","h11101",1995
"PEQUIV","h11101",1996
"PEQUIV","h11101",1997
"PEQUIV","h11101",1998
"PEQUIV","h11101",1999
"PEQUIV","h11101",2000
"PEQUIV","h11101",2001
"PEQUIV","h11101",2002
"PEQUIV","h11101",2003
"PEQUIV","h11101",2004
"PEQUIV","h11101",2005
"PEQUIV","h11101",2006
"PEQUIV","h11101",2007
"PEQUIV","h11101",2008
"PEQUIV","h11101",2009
"PEQUIV","h11101",2010
"PEQUIV","h11101",2011
"PEQUIV","h11101",2012
"PEQUIV","h11101",2013
"PEQUIV","h11102",1984
"PEQUIV","h11102",1985
"PEQUIV","h11102",1986
"PEQUIV","h11102",1987
"PEQUIV","h11102",1988
"PEQUIV","h11102",1989
"PEQUIV","h11102",1990
"PEQUIV","h11102",1991
"PEQUIV","h11102",1992
"PEQUIV","h11102",1993
"PEQUIV","h11102",1994
"PEQUIV","h11102",1995
"PEQUIV","h11102",1996
"PEQUIV","h11102",1997
"PEQUIV","h11102",1998
"PEQUIV","h11102",1999
"PEQUIV","h11102",2000
"PEQUIV","h11102",2001
"PEQUIV","h11102",2002
"PEQUIV","h11102",2003
"PEQUIV","h11102",2004
"PEQUIV","h11102",2005
"PEQUIV","h11102",2006
"PEQUIV","h11102",2007
"PEQUIV","h11102",2008
"PEQUIV","h11102",2009
"PEQUIV","h11102",2010
"PEQUIV","h11102",2011
"PEQUIV","h11102",2012
"PEQUIV","h11102",2013
"PEQUIV","h11103",1984
"PEQUIV","h11103",1985
"PEQUIV","h11103",1986
"PEQUIV","h11103",1987
"PEQUIV","h11103",1988
"PEQUIV","h11103",1989
"PEQUIV","h11103",1990
"PEQUIV","h11103",1991
"PEQUIV","h11103",1992
"PEQUIV","h11103",1993
"PEQUIV","h11103",1994
"PEQUIV","h11103",1995
"PEQUIV","h11103",1996
"PEQUIV","h11103",1997
"PEQUIV","h11103",1998
"PEQUIV","h11103",1999
"PEQUIV","h11103",2000
"PEQUIV","h11103",2001
"PEQUIV","h11103",2002
"PEQUIV","h11103",2003
"PEQUIV","h11103",2004
"PEQUIV","h11103",2005
"PEQUIV","h11103",2006
"PEQUIV","h11103",2007
"PEQUIV","h11103",2008
"PEQUIV","h11103",2009
"PEQUIV","h11103",2010
"PEQUIV","h11103",2011
"PEQUIV","h11103",2012
"PEQUIV","h11103",2013
"PEQUIV","h11104",1984
"PEQUIV","h11104",1985
"PEQUIV","h11104",1986
"PEQUIV","h11104",1987
"PEQUIV","h11104",1988
"PEQUIV","h11104",1989
"PEQUIV","h11104",1990
"PEQUIV","h11104",1991
"PEQUIV","h11104",1992
"PEQUIV","h11104",1993
"PEQUIV","h11104",1994
"PEQUIV","h11104",1995
"PEQUIV","h11104",1996
"PEQUIV","h11104",1997
"PEQUIV","h11104",1998
"PEQUIV","h11104",1999
"PEQUIV","h11104",2000
"PEQUIV","h11104",2001
"PEQUIV","h11104",2002
"PEQUIV","h11104",2003
"PEQUIV","h11104",2004
"PEQUIV","h11104",2005
"PEQUIV","h11104",2006
"PEQUIV","h11104",2007
"PEQUIV","h11104",2008
"PEQUIV","h11104",2009
"PEQUIV","h11104",2010
"PEQUIV","h11104",2011
"PEQUIV","h11104",2012
"PEQUIV","h11104",2013
"PEQUIV","h11105",1984
"PEQUIV","h11105",1985
"PEQUIV","h11105",1986
"PEQUIV","h11105",1987
"PEQUIV","h11105",1988
"PEQUIV","h11105",1989
"PEQUIV","h11105",1990
"PEQUIV","h11105",1991
"PEQUIV","h11105",1992
"PEQUIV","h11105",1993
"PEQUIV","h11105",1994
"PEQUIV","h11105",1995
"PEQUIV","h11105",1996
"PEQUIV","h11105",1997
"PEQUIV","h11105",1998
"PEQUIV","h11105",1999
"PEQUIV","h11105",2000
"PEQUIV","h11105",2001
"PEQUIV","h11105",2002
"PEQUIV","h11105",2003
"PEQUIV","h11105",2004
"PEQUIV","h11105",2005
"PEQUIV","h11105",2006
"PEQUIV","h11105",2007
"PEQUIV","h11105",2008
"PEQUIV","h11105",2009
"PEQUIV","h11105",2010
"PEQUIV","h11105",2011
"PEQUIV","h11105",2012
"PEQUIV","h11105",2013
"PEQUIV","h11106",1984
"PEQUIV","h11106",1985
"PEQUIV","h11106",1986
"PEQUIV","h11106",1987
"PEQUIV","h11106",1988
"PEQUIV","h11106",1989
"PEQUIV","h11106",1990
"PEQUIV","h11106",1991
"PEQUIV","h11106",1992
"PEQUIV","h11106",1993
"PEQUIV","h11106",1994
"PEQUIV","h11106",1995
"PEQUIV","h11106",1996
"PEQUIV","h11106",1997
"PEQUIV","h11106",1998
"PEQUIV","h11106",1999
"PEQUIV","h11106",2000
"PEQUIV","h11106",2001
"PEQUIV","h11106",2002
"PEQUIV","h11106",2003
"PEQUIV","h11106",2004
"PEQUIV","h11106",2005
"PEQUIV","h11106",2006
"PEQUIV","h11106",2007
"PEQUIV","h11106",2008
"PEQUIV","h11106",2009
"PEQUIV","h11106",2010
"PEQUIV","h11106",2011
"PEQUIV","h11106",2012
"PEQUIV","h11106",2013
"PEQUIV","h11107",1984
"PEQUIV","h11107",1985
"PEQUIV","h11107",1986
"PEQUIV","h11107",1987
"PEQUIV","h11107",1988
"PEQUIV","h11107",1989
"PEQUIV","h11107",1990
"PEQUIV","h11107",1991
"PEQUIV","h11107",1992
"PEQUIV","h11107",1993
"PEQUIV","h11107",1994
"PEQUIV","h11107",1995
"PEQUIV","h11107",1996
"PEQUIV","h11107",1997
"PEQUIV","h11107",1998
"PEQUIV","h11107",1999
"PEQUIV","h11107",2000
"PEQUIV","h11107",2001
"PEQUIV","h11107",2002
"PEQUIV","h11107",2003
"PEQUIV","h11107",2004
"PEQUIV","h11107",2005
"PEQUIV","h11107",2006
"PEQUIV","h11107",2007
"PEQUIV","h11107",2008
"PEQUIV","h11107",2009
"PEQUIV","h11107",2010
"PEQUIV","h11107",2011
"PEQUIV","h11107",2012
"PEQUIV","h11107",2013
"PEQUIV","h11108",1984
"PEQUIV","h11108",1985
"PEQUIV","h11108",1986
"PEQUIV","h11108",1987
"PEQUIV","h11108",1988
"PEQUIV","h11108",1989
"PEQUIV","h11108",1990
"PEQUIV","h11108",1991
"PEQUIV","h11108",1992
"PEQUIV","h11108",1993
"PEQUIV","h11108",1994
"PEQUIV","h11108",1995
"PEQUIV","h11108",1996
"PEQUIV","h11108",1997
"PEQUIV","h11108",1998
"PEQUIV","h11108",1999
"PEQUIV","h11108",2000
"PEQUIV","h11108",2001
"PEQUIV","h11108",2002
"PEQUIV","h11108",2003
"PEQUIV","h11108",2004
"PEQUIV","h11108",2005
"PEQUIV","h11108",2006
"PEQUIV","h11108",2007
"PEQUIV","h11108",2008
"PEQUIV","h11108",2009
"PEQUIV","h11108",2010
"PEQUIV","h11108",2011
"PEQUIV","h11108",2012
"PEQUIV","h11108",2013
"PEQUIV","h11109",1984
"PEQUIV","h11109",1985
"PEQUIV","h11109",1986
"PEQUIV","h11109",1987
"PEQUIV","h11109",1988
"PEQUIV","h11109",1989
"PEQUIV","h11109",1990
"PEQUIV","h11109",1991
"PEQUIV","h11109",1992
"PEQUIV","h11109",1993
"PEQUIV","h11109",1994
"PEQUIV","h11109",1995
"PEQUIV","h11109",1996
"PEQUIV","h11109",1997
"PEQUIV","h11109",1998
"PEQUIV","h11109",1999
"PEQUIV","h11109",2000
"PEQUIV","h11109",2001
"PEQUIV","h11109",2002
"PEQUIV","h11109",2003
"PEQUIV","h11109",2004
"PEQUIV","h11109",2005
"PEQUIV","h11109",2006
"PEQUIV","h11109",2007
"PEQUIV","h11109",2008
"PEQUIV","h11109",2009
"PEQUIV","h11109",2010
"PEQUIV","h11109",2011
"PEQUIV","h11109",2012
"PEQUIV","h11109",2013
"PEQUIV","h11110",1984
"PEQUIV","h11110",1985
"PEQUIV","h11110",1986
"PEQUIV","h11110",1987
"PEQUIV","h11110",1988
"PEQUIV","h11110",1989
"PEQUIV","h11110",1990
"PEQUIV","h11110",1991
"PEQUIV","h11110",1992
"PEQUIV","h11110",1993
"PEQUIV","h11110",1994
"PEQUIV","h11110",1995
"PEQUIV","h11110",1996
"PEQUIV","h11110",1997
"PEQUIV","h11110",1998
"PEQUIV","h11110",1999
"PEQUIV","h11110",2000
"PEQUIV","h11110",2001
"PEQUIV","h11110",2002
"PEQUIV","h11110",2003
"PEQUIV","h11110",2004
"PEQUIV","h11110",2005
"PEQUIV","h11110",2006
"PEQUIV","h11110",2007
"PEQUIV","h11110",2008
"PEQUIV","h11110",2009
"PEQUIV","h11110",2010
"PEQUIV","h11110",2011
"PEQUIV","h11110",2012
"PEQUIV","h11110",2013
"PEQUIV","h11112",1984
"PEQUIV","h11112",1985
"PEQUIV","h11112",1986
"PEQUIV","h11112",1987
"PEQUIV","h11112",1988
"PEQUIV","h11112",1989
"PEQUIV","h11112",1990
"PEQUIV","h11112",1991
"PEQUIV","h11112",1992
"PEQUIV","h11112",1993
"PEQUIV","h11112",1994
"PEQUIV","h11112",1995
"PEQUIV","h11112",1996
"PEQUIV","h11112",1997
"PEQUIV","h11112",1998
"PEQUIV","h11112",1999
"PEQUIV","h11112",2000
"PEQUIV","h11112",2001
"PEQUIV","h11112",2002
"PEQUIV","h11112",2003
"PEQUIV","h11112",2004
"PEQUIV","h11112",2005
"PEQUIV","h11112",2006
"PEQUIV","h11112",2007
"PEQUIV","h11112",2008
"PEQUIV","h11112",2009
"PEQUIV","h11112",2010
"PEQUIV","h11112",2011
"PEQUIV","h11112",2012
"PEQUIV","h11112",2013
"PEQUIV","y11101",1984
"PEQUIV","y11101",1985
"PEQUIV","y11101",1986
"PEQUIV","y11101",1987
"PEQUIV","y11101",1988
"PEQUIV","y11101",1989
"PEQUIV","y11101",1990
"PEQUIV","y11101",1991
"PEQUIV","y11101",1992
"PEQUIV","y11101",1993
"PEQUIV","y11101",1994
"PEQUIV","y11101",1995
"PEQUIV","y11101",1996
"PEQUIV","y11101",1997
"PEQUIV","y11101",1998
"PEQUIV","y11101",1999
"PEQUIV","y11101",2000
"PEQUIV","y11101",2001
"PEQUIV","y11101",2002
"PEQUIV","y11101",2003
"PEQUIV","y11101",2004
"PEQUIV","y11101",2005
"PEQUIV","y11101",2006
"PEQUIV","y11101",2007
"PEQUIV","y11101",2008
"PEQUIV","y11101",2009
"PEQUIV","y11101",2010
"PEQUIV","y11101",2011
"PEQUIV","y11101",2012
"PEQUIV","y11101",2013
"PEQUIV","l11101",1984
"PEQUIV","l11101",1985
"PEQUIV","l11101",1986
"PEQUIV","l11101",1987
"PEQUIV","l11101",1988
"PEQUIV","l11101",1989
"PEQUIV","l11101",1990
"PEQUIV","l11101",1991
"PEQUIV","l11101",1992
"PEQUIV","l11101",1993
"PEQUIV","l11101",1994
"PEQUIV","l11101",1995
"PEQUIV","l11101",1996
"PEQUIV","l11101",1997
"PEQUIV","l11101",1998
"PEQUIV","l11101",1999
"PEQUIV","l11101",2000
"PEQUIV","l11101",2001
"PEQUIV","l11101",2002
"PEQUIV","l11101",2003
"PEQUIV","l11101",2004
"PEQUIV","l11101",2005
"PEQUIV","l11101",2006
"PEQUIV","l11101",2007
"PEQUIV","l11101",2008
"PEQUIV","l11101",2009
"PEQUIV","l11101",2010
"PEQUIV","l11101",2011
"PEQUIV","l11101",2012
"PEQUIV","l11101",2013
"PEQUIV","l11102",1984
"PEQUIV","l11102",1985
"PEQUIV","l11102",1986
"PEQUIV","l11102",1987
"PEQUIV","l11102",1988
"PEQUIV","l11102",1989
"PEQUIV","l11102",1990
"PEQUIV","l11102",1991
"PEQUIV","l11102",1992
"PEQUIV","l11102",1993
"PEQUIV","l11102",1994
"PEQUIV","l11102",1995
"PEQUIV","l11102",1996
"PEQUIV","l11102",1997
"PEQUIV","l11102",1998
"PEQUIV","l11102",1999
"PEQUIV","l11102",2000
"PEQUIV","l11102",2001
"PEQUIV","l11102",2002
"PEQUIV","l11102",2003
"PEQUIV","l11102",2004
"PEQUIV","l11102",2005
"PEQUIV","l11102",2006
"PEQUIV","l11102",2007
"PEQUIV","l11102",2008
"PEQUIV","l11102",2009
"PEQUIV","l11102",2010
"PEQUIV","l11102",2011
"PEQUIV","l11102",2012
"PEQUIV","l11102",2013
"PEQUIV","i11118",1984
"PEQUIV","i11118",1985
"PEQUIV","i11118",1986
"PEQUIV","i11118",1987
"PEQUIV","i11118",1988
"PEQUIV","i11118",1989
"PEQUIV","i11118",1990
"PEQUIV","i11118",1991
"PEQUIV","i11118",1992
"PEQUIV","i11118",1993
"PEQUIV","i11118",1994
"PEQUIV","i11118",1995
"PEQUIV","i11118",1996
"PEQUIV","i11118",1997
"PEQUIV","i11118",1998
"PEQUIV","i11118",1999
"PEQUIV","i11118",2000
"PEQUIV","i11118",2001
"PEQUIV","i11118",2002
"PEQUIV","i11118",2003
"PEQUIV","i11118",2004
"PEQUIV","i11118",2005
"PEQUIV","i11118",2006
"PEQUIV","i11118",2007
"PEQUIV","i11118",2008
"PEQUIV","i11118",2009
"PEQUIV","i11118",2010
"PEQUIV","i11118",2011
"PEQUIV","i11118",2012
"PEQUIV","i11118",2013
"PEQUIV","i11218",1984
"PEQUIV","i11218",1985
"PEQUIV","i11218",1986
"PEQUIV","i11218",1987
"PEQUIV","i11218",1988
"PEQUIV","i11218",1989
"PEQUIV","i11218",1990
"PEQUIV","i11218",1991
"PEQUIV","i11218",1992
"PEQUIV","i11218",1993
"PEQUIV","i11218",1994
"PEQUIV","i11218",1995
"PEQUIV","i11218",1996
"PEQUIV","i11218",1997
"PEQUIV","i11218",1998
"PEQUIV","i11218",1999
"PEQUIV","i11218",2000
"PEQUIV","i11218",2001
"PEQUIV","i11218",2002
"PEQUIV","i11218",2003
"PEQUIV","i11218",2004
"PEQUIV","i11218",2005
"PEQUIV","i11218",2006
"PEQUIV","i11218",2007
"PEQUIV","i11218",2008
"PEQUIV","i11218",2009
"PEQUIV","i11218",2010
"PEQUIV","i11218",2011
"PEQUIV","i11218",2012
"PEQUIV","i11218",2013
"PEQUIV","i11205",1984
"PEQUIV","i11205",1985
"PEQUIV","i11205",1986
"PEQUIV","i11205",1987
"PEQUIV","i11205",1988
"PEQUIV","i11205",1989
"PEQUIV","i11205",1990
"PEQUIV","i11205",1991
"PEQUIV","i11205",1992
"PEQUIV","i11205",1993
"PEQUIV","i11205",1994
"PEQUIV","i11205",1995
"PEQUIV","i11205",1996
"PEQUIV","i11205",1997
"PEQUIV","i11205",1998
"PEQUIV","i11205",1999
"PEQUIV","i11205",2000
"PEQUIV","i11205",2001
"PEQUIV","i11205",2002
"PEQUIV","i11205",2003
"PEQUIV","i11205",2004
"PEQUIV","i11205",2005
"PEQUIV","i11205",2006
"PEQUIV","i11205",2007
"PEQUIV","i11205",2008
"PEQUIV","i11205",2009
"PEQUIV","i11205",2010
"PEQUIV","i11205",2011
"PEQUIV","i11205",2012
"PEQUIV","i11205",2013
"PEQUIV","i11209",1984
"PEQUIV","i11209",1985
"PEQUIV","i11209",1986
"PEQUIV","i11209",1987
"PEQUIV","i11209",1988
"PEQUIV","i11209",1989
"PEQUIV","i11209",1990
"PEQUIV","i11209",1991
"PEQUIV","i11209",1992
"PEQUIV","i11209",1993
"PEQUIV","i11209",1994
"PEQUIV","i11209",1995
"PEQUIV","i11209",1996
"PEQUIV","i11209",1997
"PEQUIV","i11209",1998
"PEQUIV","i11209",1999
"PEQUIV","i11209",2000
