"study","dataset","varname","concept","source","item_id","ID","n.concepts"
"soep-core","MPEQUIV","I1110396","_pequiv_i11103","soeplong","3484","MPEQUIV|I1110396",1
"soep-core","NPEQUIV","I1110397","_pequiv_i11103","soeplong","3484","NPEQUIV|I1110397",1
"soep-core","OPEQUIV","I1110398","_pequiv_i11103","soeplong","3484","OPEQUIV|I1110398",1
"soep-core","PPEQUIV","I1110399","_pequiv_i11103","soeplong","3484","PPEQUIV|I1110399",1
"soep-core","QPEQUIV","I1110300","_pequiv_i11103","soeplong","3484","QPEQUIV|I1110300",1
"soep-core","RPEQUIV","I1110301","_pequiv_i11103","soeplong","3484","RPEQUIV|I1110301",1
"soep-core","SPEQUIV","I1110302","_pequiv_i11103","soeplong","3484","SPEQUIV|I1110302",1
"soep-core","TPEQUIV","I1110303","_pequiv_i11103","soeplong","3484","TPEQUIV|I1110303",1
"soep-core","UPEQUIV","I1110304","_pequiv_i11103","soeplong","3484","UPEQUIV|I1110304",1
"soep-core","VPEQUIV","I1110305","_pequiv_i11103","soeplong","3484","VPEQUIV|I1110305",1
"soep-core","WPEQUIV","I1110306","_pequiv_i11103","soeplong","3484","WPEQUIV|I1110306",1
"soep-core","XPEQUIV","I1110307","_pequiv_i11103","soeplong","3484","XPEQUIV|I1110307",1
"soep-core","YPEQUIV","I1110308","_pequiv_i11103","soeplong","3484","YPEQUIV|I1110308",1
"soep-core","ZPEQUIV","I1110309","_pequiv_i11103","soeplong","3484","ZPEQUIV|I1110309",1
"soep-core","BAPEQUIV","I1110310","_pequiv_i11103","soeplong","3484","BAPEQUIV|I1110310",1
"soep-core","BBPEQUIV","I1110311","_pequiv_i11103","soeplong","3484","BBPEQUIV|I1110311",1
"soep-core","BCPEQUIV","I1110312","_pequiv_i11103","soeplong","3484","BCPEQUIV|I1110312",1
"soep-core","BDPEQUIV","I1110313","_pequiv_i11103","v30","3484","BDPEQUIV|I1110313",1
"soep-core","APEQUIV","I1110484","_pequiv_i11104","soeplong","3485","APEQUIV|I1110484",1
"soep-core","BPEQUIV","I1110485","_pequiv_i11104","soeplong","3485","BPEQUIV|I1110485",1
"soep-core","CPEQUIV","I1110486","_pequiv_i11104","soeplong","3485","CPEQUIV|I1110486",1
"soep-core","DPEQUIV","I1110487","_pequiv_i11104","soeplong","3485","DPEQUIV|I1110487",1
"soep-core","EPEQUIV","I1110488","_pequiv_i11104","soeplong","3485","EPEQUIV|I1110488",1
"soep-core","FPEQUIV","I1110489","_pequiv_i11104","soeplong","3485","FPEQUIV|I1110489",1
"soep-core","GPEQUIV","I1110490","_pequiv_i11104","soeplong","3485","GPEQUIV|I1110490",1
"soep-core","HPEQUIV","I1110491","_pequiv_i11104","soeplong","3485","HPEQUIV|I1110491",1
"soep-core","IPEQUIV","I1110492","_pequiv_i11104","soeplong","3485","IPEQUIV|I1110492",1
"soep-core","JPEQUIV","I1110493","_pequiv_i11104","soeplong","3485","JPEQUIV|I1110493",1
"soep-core","KPEQUIV","I1110494","_pequiv_i11104","soeplong","3485","KPEQUIV|I1110494",1
"soep-core","LPEQUIV","I1110495","_pequiv_i11104","soeplong","3485","LPEQUIV|I1110495",1
"soep-core","MPEQUIV","I1110496","_pequiv_i11104","soeplong","3485","MPEQUIV|I1110496",1
"soep-core","NPEQUIV","I1110497","_pequiv_i11104","soeplong","3485","NPEQUIV|I1110497",1
"soep-core","OPEQUIV","I1110498","_pequiv_i11104","soeplong","3485","OPEQUIV|I1110498",1
"soep-core","PPEQUIV","I1110499","_pequiv_i11104","soeplong","3485","PPEQUIV|I1110499",1
"soep-core","QPEQUIV","I1110400","_pequiv_i11104","soeplong","3485","QPEQUIV|I1110400",1
"soep-core","RPEQUIV","I1110401","_pequiv_i11104","soeplong","3485","RPEQUIV|I1110401",1
"soep-core","SPEQUIV","I1110402","_pequiv_i11104","soeplong","3485","SPEQUIV|I1110402",1
"soep-core","TPEQUIV","I1110403","_pequiv_i11104","soeplong","3485","TPEQUIV|I1110403",1
"soep-core","UPEQUIV","I1110404","_pequiv_i11104","soeplong","3485","UPEQUIV|I1110404",1
"soep-core","VPEQUIV","I1110405","_pequiv_i11104","soeplong","3485","VPEQUIV|I1110405",1
"soep-core","WPEQUIV","I1110406","_pequiv_i11104","soeplong","3485","WPEQUIV|I1110406",1
"soep-core","XPEQUIV","I1110407","_pequiv_i11104","soeplong","3485","XPEQUIV|I1110407",1
"soep-core","YPEQUIV","I1110408","_pequiv_i11104","soeplong","3485","YPEQUIV|I1110408",1
"soep-core","ZPEQUIV","I1110409","_pequiv_i11104","soeplong","3485","ZPEQUIV|I1110409",1
"soep-core","BAPEQUIV","I1110410","_pequiv_i11104","soeplong","3485","BAPEQUIV|I1110410",1
"soep-core","BBPEQUIV","I1110411","_pequiv_i11104","soeplong","3485","BBPEQUIV|I1110411",1
"soep-core","BCPEQUIV","I1110412","_pequiv_i11104","soeplong","3485","BCPEQUIV|I1110412",1
"soep-core","BDPEQUIV","I1110413","_pequiv_i11104","v30","3485","BDPEQUIV|I1110413",1
"soep-core","APEQUIV","I1110584","_pequiv_i11105","soeplong","3486","APEQUIV|I1110584",1
"soep-core","BPEQUIV","I1110585","_pequiv_i11105","soeplong","3486","BPEQUIV|I1110585",1
"soep-core","CPEQUIV","I1110586","_pequiv_i11105","soeplong","3486","CPEQUIV|I1110586",1
"soep-core","DPEQUIV","I1110587","_pequiv_i11105","soeplong","3486","DPEQUIV|I1110587",1
"soep-core","EPEQUIV","I1110588","_pequiv_i11105","soeplong","3486","EPEQUIV|I1110588",1
"soep-core","FPEQUIV","I1110589","_pequiv_i11105","soeplong","3486","FPEQUIV|I1110589",1
"soep-core","GPEQUIV","I1110590","_pequiv_i11105","soeplong","3486","GPEQUIV|I1110590",1
"soep-core","HPEQUIV","I1110591","_pequiv_i11105","soeplong","3486","HPEQUIV|I1110591",1
"soep-core","IPEQUIV","I1110592","_pequiv_i11105","soeplong","3486","IPEQUIV|I1110592",1
"soep-core","JPEQUIV","I1110593","_pequiv_i11105","soeplong","3486","JPEQUIV|I1110593",1
"soep-core","KPEQUIV","I1110594","_pequiv_i11105","soeplong","3486","KPEQUIV|I1110594",1
"soep-core","LPEQUIV","I1110595","_pequiv_i11105","soeplong","3486","LPEQUIV|I1110595",1
"soep-core","MPEQUIV","I1110596","_pequiv_i11105","soeplong","3486","MPEQUIV|I1110596",1
"soep-core","NPEQUIV","I1110597","_pequiv_i11105","soeplong","3486","NPEQUIV|I1110597",1
"soep-core","OPEQUIV","I1110598","_pequiv_i11105","soeplong","3486","OPEQUIV|I1110598",1
"soep-core","PPEQUIV","I1110599","_pequiv_i11105","soeplong","3486","PPEQUIV|I1110599",1
"soep-core","QPEQUIV","I1110500","_pequiv_i11105","soeplong","3486","QPEQUIV|I1110500",1
"soep-core","RPEQUIV","I1110501","_pequiv_i11105","soeplong","3486","RPEQUIV|I1110501",1
"soep-core","SPEQUIV","I1110502","_pequiv_i11105","soeplong","3486","SPEQUIV|I1110502",1
"soep-core","TPEQUIV","I1110503","_pequiv_i11105","soeplong","3486","TPEQUIV|I1110503",1
"soep-core","UPEQUIV","I1110504","_pequiv_i11105","soeplong","3486","UPEQUIV|I1110504",1
"soep-core","VPEQUIV","I1110505","_pequiv_i11105","soeplong","3486","VPEQUIV|I1110505",1
"soep-core","WPEQUIV","I1110506","_pequiv_i11105","soeplong","3486","WPEQUIV|I1110506",1
"soep-core","XPEQUIV","I1110507","_pequiv_i11105","soeplong","3486","XPEQUIV|I1110507",1
"soep-core","YPEQUIV","I1110508","_pequiv_i11105","soeplong","3486","YPEQUIV|I1110508",1
"soep-core","ZPEQUIV","I1110509","_pequiv_i11105","soeplong","3486","ZPEQUIV|I1110509",1
"soep-core","BAPEQUIV","I1110510","_pequiv_i11105","soeplong","3486","BAPEQUIV|I1110510",1
"soep-core","BBPEQUIV","I1110511","_pequiv_i11105","soeplong","3486","BBPEQUIV|I1110511",1
"soep-core","BCPEQUIV","I1110512","_pequiv_i11105","soeplong","3486","BCPEQUIV|I1110512",1
"soep-core","BDPEQUIV","I1110513","_pequiv_i11105","v30","3486","BDPEQUIV|I1110513",1
"soep-core","APEQUIV","I1110684","_pequiv_i11106","soeplong","3487","APEQUIV|I1110684",1
"soep-core","BPEQUIV","I1110685","_pequiv_i11106","soeplong","3487","BPEQUIV|I1110685",1
"soep-core","CPEQUIV","I1110686","_pequiv_i11106","soeplong","3487","CPEQUIV|I1110686",1
"soep-core","DPEQUIV","I1110687","_pequiv_i11106","soeplong","3487","DPEQUIV|I1110687",1
"soep-core","EPEQUIV","I1110688","_pequiv_i11106","soeplong","3487","EPEQUIV|I1110688",1
"soep-core","FPEQUIV","I1110689","_pequiv_i11106","soeplong","3487","FPEQUIV|I1110689",1
"soep-core","GPEQUIV","I1110690","_pequiv_i11106","soeplong","3487","GPEQUIV|I1110690",1
"soep-core","HPEQUIV","I1110691","_pequiv_i11106","soeplong","3487","HPEQUIV|I1110691",1
"soep-core","IPEQUIV","I1110692","_pequiv_i11106","soeplong","3487","IPEQUIV|I1110692",1
"soep-core","JPEQUIV","I1110693","_pequiv_i11106","soeplong","3487","JPEQUIV|I1110693",1
"soep-core","KPEQUIV","I1110694","_pequiv_i11106","soeplong","3487","KPEQUIV|I1110694",1
"soep-core","LPEQUIV","I1110695","_pequiv_i11106","soeplong","3487","LPEQUIV|I1110695",1
"soep-core","MPEQUIV","I1110696","_pequiv_i11106","soeplong","3487","MPEQUIV|I1110696",1
"soep-core","NPEQUIV","I1110697","_pequiv_i11106","soeplong","3487","NPEQUIV|I1110697",1
"soep-core","OPEQUIV","I1110698","_pequiv_i11106","soeplong","3487","OPEQUIV|I1110698",1
"soep-core","PPEQUIV","I1110699","_pequiv_i11106","soeplong","3487","PPEQUIV|I1110699",1
"soep-core","QPEQUIV","I1110600","_pequiv_i11106","soeplong","3487","QPEQUIV|I1110600",1
"soep-core","RPEQUIV","I1110601","_pequiv_i11106","soeplong","3487","RPEQUIV|I1110601",1
"soep-core","SPEQUIV","I1110602","_pequiv_i11106","soeplong","3487","SPEQUIV|I1110602",1
"soep-core","TPEQUIV","I1110603","_pequiv_i11106","soeplong","3487","TPEQUIV|I1110603",1
"soep-core","UPEQUIV","I1110604","_pequiv_i11106","soeplong","3487","UPEQUIV|I1110604",1
"soep-core","VPEQUIV","I1110605","_pequiv_i11106","soeplong","3487","VPEQUIV|I1110605",1
"soep-core","WPEQUIV","I1110606","_pequiv_i11106","soeplong","3487","WPEQUIV|I1110606",1
"soep-core","XPEQUIV","I1110607","_pequiv_i11106","soeplong","3487","XPEQUIV|I1110607",1
"soep-core","YPEQUIV","I1110608","_pequiv_i11106","soeplong","3487","YPEQUIV|I1110608",1
"soep-core","ZPEQUIV","I1110609","_pequiv_i11106","soeplong","3487","ZPEQUIV|I1110609",1
"soep-core","BAPEQUIV","I1110610","_pequiv_i11106","soeplong","3487","BAPEQUIV|I1110610",1
"soep-core","BBPEQUIV","I1110611","_pequiv_i11106","soeplong","3487","BBPEQUIV|I1110611",1
"soep-core","BCPEQUIV","I1110612","_pequiv_i11106","soeplong","3487","BCPEQUIV|I1110612",1
"soep-core","BDPEQUIV","I1110613","_pequiv_i11106","v30","3487","BDPEQUIV|I1110613",1
"soep-core","APEQUIV","I1110784","_pequiv_i11107","soeplong","3488","APEQUIV|I1110784",1
"soep-core","BPEQUIV","I1110785","_pequiv_i11107","soeplong","3488","BPEQUIV|I1110785",1
"soep-core","CPEQUIV","I1110786","_pequiv_i11107","soeplong","3488","CPEQUIV|I1110786",1
"soep-core","DPEQUIV","I1110787","_pequiv_i11107","soeplong","3488","DPEQUIV|I1110787",1
"soep-core","EPEQUIV","I1110788","_pequiv_i11107","soeplong","3488","EPEQUIV|I1110788",1
"soep-core","FPEQUIV","I1110789","_pequiv_i11107","soeplong","3488","FPEQUIV|I1110789",1
"soep-core","GPEQUIV","I1110790","_pequiv_i11107","soeplong","3488","GPEQUIV|I1110790",1
"soep-core","HPEQUIV","I1110791","_pequiv_i11107","soeplong","3488","HPEQUIV|I1110791",1
"soep-core","IPEQUIV","I1110792","_pequiv_i11107","soeplong","3488","IPEQUIV|I1110792",1
"soep-core","JPEQUIV","I1110793","_pequiv_i11107","soeplong","3488","JPEQUIV|I1110793",1
"soep-core","KPEQUIV","I1110794","_pequiv_i11107","soeplong","3488","KPEQUIV|I1110794",1
"soep-core","LPEQUIV","I1110795","_pequiv_i11107","soeplong","3488","LPEQUIV|I1110795",1
"soep-core","MPEQUIV","I1110796","_pequiv_i11107","soeplong","3488","MPEQUIV|I1110796",1
"soep-core","NPEQUIV","I1110797","_pequiv_i11107","soeplong","3488","NPEQUIV|I1110797",1
"soep-core","OPEQUIV","I1110798","_pequiv_i11107","soeplong","3488","OPEQUIV|I1110798",1
"soep-core","PPEQUIV","I1110799","_pequiv_i11107","soeplong","3488","PPEQUIV|I1110799",1
"soep-core","QPEQUIV","I1110700","_pequiv_i11107","soeplong","3488","QPEQUIV|I1110700",1
"soep-core","RPEQUIV","I1110701","_pequiv_i11107","soeplong","3488","RPEQUIV|I1110701",1
"soep-core","SPEQUIV","I1110702","_pequiv_i11107","soeplong","3488","SPEQUIV|I1110702",1
"soep-core","TPEQUIV","I1110703","_pequiv_i11107","soeplong","3488","TPEQUIV|I1110703",1
"soep-core","UPEQUIV","I1110704","_pequiv_i11107","soeplong","3488","UPEQUIV|I1110704",1
"soep-core","VPEQUIV","I1110705","_pequiv_i11107","soeplong","3488","VPEQUIV|I1110705",1
"soep-core","WPEQUIV","I1110706","_pequiv_i11107","soeplong","3488","WPEQUIV|I1110706",1
"soep-core","XPEQUIV","I1110707","_pequiv_i11107","soeplong","3488","XPEQUIV|I1110707",1
"soep-core","YPEQUIV","I1110708","_pequiv_i11107","soeplong","3488","YPEQUIV|I1110708",1
"soep-core","ZPEQUIV","I1110709","_pequiv_i11107","soeplong","3488","ZPEQUIV|I1110709",1
"soep-core","BAPEQUIV","I1110710","_pequiv_i11107","soeplong","3488","BAPEQUIV|I1110710",1
"soep-core","BBPEQUIV","I1110711","_pequiv_i11107","soeplong","3488","BBPEQUIV|I1110711",1
"soep-core","BCPEQUIV","I1110712","_pequiv_i11107","soeplong","3488","BCPEQUIV|I1110712",1
"soep-core","BDPEQUIV","I1110713","_pequiv_i11107","v30","3488","BDPEQUIV|I1110713",1
"soep-core","APEQUIV","I1110884","_pequiv_i11108","soeplong","3489","APEQUIV|I1110884",1
"soep-core","BPEQUIV","I1110885","_pequiv_i11108","soeplong","3489","BPEQUIV|I1110885",1
"soep-core","CPEQUIV","I1110886","_pequiv_i11108","soeplong","3489","CPEQUIV|I1110886",1
"soep-core","DPEQUIV","I1110887","_pequiv_i11108","soeplong","3489","DPEQUIV|I1110887",1
"soep-core","EPEQUIV","I1110888","_pequiv_i11108","soeplong","3489","EPEQUIV|I1110888",1
"soep-core","FPEQUIV","I1110889","_pequiv_i11108","soeplong","3489","FPEQUIV|I1110889",1
"soep-core","GPEQUIV","I1110890","_pequiv_i11108","soeplong","3489","GPEQUIV|I1110890",1
"soep-core","HPEQUIV","I1110891","_pequiv_i11108","soeplong","3489","HPEQUIV|I1110891",1
"soep-core","IPEQUIV","I1110892","_pequiv_i11108","soeplong","3489","IPEQUIV|I1110892",1
"soep-core","JPEQUIV","I1110893","_pequiv_i11108","soeplong","3489","JPEQUIV|I1110893",1
"soep-core","KPEQUIV","I1110894","_pequiv_i11108","soeplong","3489","KPEQUIV|I1110894",1
"soep-core","LPEQUIV","I1110895","_pequiv_i11108","soeplong","3489","LPEQUIV|I1110895",1
"soep-core","MPEQUIV","I1110896","_pequiv_i11108","soeplong","3489","MPEQUIV|I1110896",1
"soep-core","NPEQUIV","I1110897","_pequiv_i11108","soeplong","3489","NPEQUIV|I1110897",1
"soep-core","OPEQUIV","I1110898","_pequiv_i11108","soeplong","3489","OPEQUIV|I1110898",1
"soep-core","PPEQUIV","I1110899","_pequiv_i11108","soeplong","3489","PPEQUIV|I1110899",1
"soep-core","QPEQUIV","I1110800","_pequiv_i11108","soeplong","3489","QPEQUIV|I1110800",1
"soep-core","RPEQUIV","I1110801","_pequiv_i11108","soeplong","3489","RPEQUIV|I1110801",1
"soep-core","SPEQUIV","I1110802","_pequiv_i11108","soeplong","3489","SPEQUIV|I1110802",1
"soep-core","TPEQUIV","I1110803","_pequiv_i11108","soeplong","3489","TPEQUIV|I1110803",1
"soep-core","UPEQUIV","I1110804","_pequiv_i11108","soeplong","3489","UPEQUIV|I1110804",1
"soep-core","VPEQUIV","I1110805","_pequiv_i11108","soeplong","3489","VPEQUIV|I1110805",1
"soep-core","WPEQUIV","I1110806","_pequiv_i11108","soeplong","3489","WPEQUIV|I1110806",1
"soep-core","XPEQUIV","I1110807","_pequiv_i11108","soeplong","3489","XPEQUIV|I1110807",1
"soep-core","YPEQUIV","I1110808","_pequiv_i11108","soeplong","3489","YPEQUIV|I1110808",1
"soep-core","ZPEQUIV","I1110809","_pequiv_i11108","soeplong","3489","ZPEQUIV|I1110809",1
"soep-core","BAPEQUIV","I1110810","_pequiv_i11108","soeplong","3489","BAPEQUIV|I1110810",1
"soep-core","BBPEQUIV","I1110811","_pequiv_i11108","soeplong","3489","BBPEQUIV|I1110811",1
"soep-core","BCPEQUIV","I1110812","_pequiv_i11108","soeplong","3489","BCPEQUIV|I1110812",1
"soep-core","BDPEQUIV","I1110813","_pequiv_i11108","v30","3489","BDPEQUIV|I1110813",1
"soep-core","BP","BP23G01","pend2","soeplong","349","BP|BP23G01",1
"soep-core","CP","CP23G01","pend2","soeplong","349","CP|CP23G01",1
"soep-core","DP","DP21G01","pend2","soeplong","349","DP|DP21G01",1
"soep-core","EP","EP21G01","pend2","soeplong","349","EP|EP21G01",1
"soep-core","FP","FP19G01","pend2","soeplong","349","FP|FP19G01",1
"soep-core","GP","GP22G01","pend2","soeplong","349","GP|GP22G01",1
"soep-core","HP","HP24G01","pend2","soeplong","349","HP|HP24G01",1
"soep-core","IP","IP24G01","pend2","soeplong","349","IP|IP24G01",1
"soep-core","JP","JP24G01","pend2","soeplong","349","JP|JP24G01",1
"soep-core","KP","KP2101","pend2","soeplong","349","KP|KP2101",1
"soep-core","LP","LP1701","pend2","soeplong","349","LP|LP1701",1
"soep-core","MP","MP6201","pend2","soeplong","349","MP|MP6201",1
"soep-core","NP","NP6201","pend2","soeplong","349","NP|NP6201",1
"soep-core","OP","OP5301","pend2","soeplong","349","OP|OP5301",1
"soep-core","PP","PP7001","pend2","soeplong","349","PP|PP7001",1
"soep-core","QP","QP7001","pend2","soeplong","349","QP|QP7001",1
"soep-core","RP","RP7001","pend2","soeplong","349","RP|RP7001",1
"soep-core","SP","SP7001","pend2","soeplong","349","SP|SP7001",1
"soep-core","TP","TP8801","pend2","soeplong","349","TP|TP8801",1
"soep-core","UP","UP7301","pend2","soeplong","349","UP|UP7301",1
"soep-core","VP","VP9401","pend2","soeplong","349","VP|VP9401",1
"soep-core","WP","WP8201","pend2","soeplong","349","WP|WP8201",1
"soep-core","XP","XP8801","pend2","soeplong","349","XP|XP8801",1
"soep-core","YP","YP8901","pend2","soeplong","349","YP|YP8901",1
"soep-core","ZP","ZP8501","pend2","soeplong","349","ZP|ZP8501",1
"soep-core","BAP","BAP7601","pend2","soeplong","349","BAP|BAP7601",1
"soep-core","BBP","BBP8601","pend2","soeplong","349","BBP|BBP8601",1
"soep-core","BCP","BCP7401","pend2","soeplong","349","BCP|BCP7401",1
"soep-core","BDP","BDP9201","pend2","v30","349","BDP|BDP9201",1
"soep-core","APEQUIV","I1110984","_pequiv_i11109","soeplong","3490","APEQUIV|I1110984",1
"soep-core","BPEQUIV","I1110985","_pequiv_i11109","soeplong","3490","BPEQUIV|I1110985",1
"soep-core","CPEQUIV","I1110986","_pequiv_i11109","soeplong","3490","CPEQUIV|I1110986",1
"soep-core","DPEQUIV","I1110987","_pequiv_i11109","soeplong","3490","DPEQUIV|I1110987",1
"soep-core","EPEQUIV","I1110988","_pequiv_i11109","soeplong","3490","EPEQUIV|I1110988",1
"soep-core","FPEQUIV","I1110989","_pequiv_i11109","soeplong","3490","FPEQUIV|I1110989",1
"soep-core","GPEQUIV","I1110990","_pequiv_i11109","soeplong","3490","GPEQUIV|I1110990",1
"soep-core","HPEQUIV","I1110991","_pequiv_i11109","soeplong","3490","HPEQUIV|I1110991",1
"soep-core","IPEQUIV","I1110992","_pequiv_i11109","soeplong","3490","IPEQUIV|I1110992",1
"soep-core","JPEQUIV","I1110993","_pequiv_i11109","soeplong","3490","JPEQUIV|I1110993",1
"soep-core","KPEQUIV","I1110994","_pequiv_i11109","soeplong","3490","KPEQUIV|I1110994",1
"soep-core","LPEQUIV","I1110995","_pequiv_i11109","soeplong","3490","LPEQUIV|I1110995",1
"soep-core","MPEQUIV","I1110996","_pequiv_i11109","soeplong","3490","MPEQUIV|I1110996",1
"soep-core","NPEQUIV","I1110997","_pequiv_i11109","soeplong","3490","NPEQUIV|I1110997",1
"soep-core","OPEQUIV","I1110998","_pequiv_i11109","soeplong","3490","OPEQUIV|I1110998",1
"soep-core","PPEQUIV","I1110999","_pequiv_i11109","soeplong","3490","PPEQUIV|I1110999",1
"soep-core","QPEQUIV","I1110900","_pequiv_i11109","soeplong","3490","QPEQUIV|I1110900",1
"soep-core","RPEQUIV","I1110901","_pequiv_i11109","soeplong","3490","RPEQUIV|I1110901",1
"soep-core","SPEQUIV","I1110902","_pequiv_i11109","soeplong","3490","SPEQUIV|I1110902",1
"soep-core","TPEQUIV","I1110903","_pequiv_i11109","soeplong","3490","TPEQUIV|I1110903",1
"soep-core","UPEQUIV","I1110904","_pequiv_i11109","soeplong","3490","UPEQUIV|I1110904",1
"soep-core","VPEQUIV","I1110905","_pequiv_i11109","soeplong","3490","VPEQUIV|I1110905",1
"soep-core","WPEQUIV","I1110906","_pequiv_i11109","soeplong","3490","WPEQUIV|I1110906",1
"soep-core","XPEQUIV","I1110907","_pequiv_i11109","soeplong","3490","XPEQUIV|I1110907",1
"soep-core","YPEQUIV","I1110908","_pequiv_i11109","soeplong","3490","YPEQUIV|I1110908",1
"soep-core","ZPEQUIV","I1110909","_pequiv_i11109","soeplong","3490","ZPEQUIV|I1110909",1
"soep-core","BAPEQUIV","I1110910","_pequiv_i11109","soeplong","3490","BAPEQUIV|I1110910",1
"soep-core","BBPEQUIV","I1110911","_pequiv_i11109","soeplong","3490","BBPEQUIV|I1110911",1
"soep-core","BCPEQUIV","I1110912","_pequiv_i11109","soeplong","3490","BCPEQUIV|I1110912",1
"soep-core","BDPEQUIV","I1110913","_pequiv_i11109","v30","3490","BDPEQUIV|I1110913",1
"soep-core","APEQUIV","I1111084","_pequiv_i11110","soeplong","3491","APEQUIV|I1111084",1
"soep-core","BPEQUIV","I1111085","_pequiv_i11110","soeplong","3491","BPEQUIV|I1111085",1
"soep-core","CPEQUIV","I1111086","_pequiv_i11110","soeplong","3491","CPEQUIV|I1111086",1
"soep-core","DPEQUIV","I1111087","_pequiv_i11110","soeplong","3491","DPEQUIV|I1111087",1
"soep-core","EPEQUIV","I1111088","_pequiv_i11110","soeplong","3491","EPEQUIV|I1111088",1
"soep-core","FPEQUIV","I1111089","_pequiv_i11110","soeplong","3491","FPEQUIV|I1111089",1
"soep-core","GPEQUIV","I1111090","_pequiv_i11110","soeplong","3491","GPEQUIV|I1111090",1
"soep-core","HPEQUIV","I1111091","_pequiv_i11110","soeplong","3491","HPEQUIV|I1111091",1
"soep-core","IPEQUIV","I1111092","_pequiv_i11110","soeplong","3491","IPEQUIV|I1111092",1
"soep-core","JPEQUIV","I1111093","_pequiv_i11110","soeplong","3491","JPEQUIV|I1111093",1
"soep-core","KPEQUIV","I1111094","_pequiv_i11110","soeplong","3491","KPEQUIV|I1111094",1
"soep-core","LPEQUIV","I1111095","_pequiv_i11110","soeplong","3491","LPEQUIV|I1111095",1
"soep-core","MPEQUIV","I1111096","_pequiv_i11110","soeplong","3491","MPEQUIV|I1111096",1
"soep-core","NPEQUIV","I1111097","_pequiv_i11110","soeplong","3491","NPEQUIV|I1111097",1
"soep-core","OPEQUIV","I1111098","_pequiv_i11110","soeplong","3491","OPEQUIV|I1111098",1
"soep-core","PPEQUIV","I1111099","_pequiv_i11110","soeplong","3491","PPEQUIV|I1111099",1
"soep-core","QPEQUIV","I1111000","_pequiv_i11110","soeplong","3491","QPEQUIV|I1111000",1
"soep-core","RPEQUIV","I1111001","_pequiv_i11110","soeplong","3491","RPEQUIV|I1111001",1
"soep-core","SPEQUIV","I1111002","_pequiv_i11110","soeplong","3491","SPEQUIV|I1111002",1
"soep-core","TPEQUIV","I1111003","_pequiv_i11110","soeplong","3491","TPEQUIV|I1111003",1
"soep-core","UPEQUIV","I1111004","_pequiv_i11110","soeplong","3491","UPEQUIV|I1111004",1
"soep-core","VPEQUIV","I1111005","_pequiv_i11110","soeplong","3491","VPEQUIV|I1111005",1
"soep-core","WPEQUIV","I1111006","_pequiv_i11110","soeplong","3491","WPEQUIV|I1111006",1
"soep-core","XPEQUIV","I1111007","_pequiv_i11110","soeplong","3491","XPEQUIV|I1111007",1
"soep-core","YPEQUIV","I1111008","_pequiv_i11110","soeplong","3491","YPEQUIV|I1111008",1
"soep-core","ZPEQUIV","I1111009","_pequiv_i11110","soeplong","3491","ZPEQUIV|I1111009",1
"soep-core","BAPEQUIV","I1111010","_pequiv_i11110","soeplong","3491","BAPEQUIV|I1111010",1
"soep-core","BBPEQUIV","I1111011","_pequiv_i11110","soeplong","3491","BBPEQUIV|I1111011",1
"soep-core","BCPEQUIV","I1111012","_pequiv_i11110","soeplong","3491","BCPEQUIV|I1111012",1
"soep-core","BDPEQUIV","I1111013","_pequiv_i11110","v30","3491","BDPEQUIV|I1111013",1
"soep-core","APEQUIV","I1111184","_pequiv_i11111","soeplong","3492","APEQUIV|I1111184",1
"soep-core","BPEQUIV","I1111185","_pequiv_i11111","soeplong","3492","BPEQUIV|I1111185",1
"soep-core","CPEQUIV","I1111186","_pequiv_i11111","soeplong","3492","CPEQUIV|I1111186",1
"soep-core","DPEQUIV","I1111187","_pequiv_i11111","soeplong","3492","DPEQUIV|I1111187",1
"soep-core","EPEQUIV","I1111188","_pequiv_i11111","soeplong","3492","EPEQUIV|I1111188",1
"soep-core","FPEQUIV","I1111189","_pequiv_i11111","soeplong","3492","FPEQUIV|I1111189",1
"soep-core","GPEQUIV","I1111190","_pequiv_i11111","soeplong","3492","GPEQUIV|I1111190",1
"soep-core","HPEQUIV","I1111191","_pequiv_i11111","soeplong","3492","HPEQUIV|I1111191",1
"soep-core","IPEQUIV","I1111192","_pequiv_i11111","soeplong","3492","IPEQUIV|I1111192",1
"soep-core","JPEQUIV","I1111193","_pequiv_i11111","soeplong","3492","JPEQUIV|I1111193",1
"soep-core","KPEQUIV","I1111194","_pequiv_i11111","soeplong","3492","KPEQUIV|I1111194",1
"soep-core","LPEQUIV","I1111195","_pequiv_i11111","soeplong","3492","LPEQUIV|I1111195",1
"soep-core","MPEQUIV","I1111196","_pequiv_i11111","soeplong","3492","MPEQUIV|I1111196",1
"soep-core","NPEQUIV","I1111197","_pequiv_i11111","soeplong","3492","NPEQUIV|I1111197",1
"soep-core","OPEQUIV","I1111198","_pequiv_i11111","soeplong","3492","OPEQUIV|I1111198",1
"soep-core","PPEQUIV","I1111199","_pequiv_i11111","soeplong","3492","PPEQUIV|I1111199",1
"soep-core","QPEQUIV","I1111100","_pequiv_i11111","soeplong","3492","QPEQUIV|I1111100",1
"soep-core","RPEQUIV","I1111101","_pequiv_i11111","soeplong","3492","RPEQUIV|I1111101",1
"soep-core","SPEQUIV","I1111102","_pequiv_i11111","soeplong","3492","SPEQUIV|I1111102",1
