origin_study_name,origin_dataset_name,origin_variable_name,target_study_name,target_dataset_name,target_variable_name
soep-core,opkal,op1f004,soep-core,pkal,kal1f004
soep-core,opkal,op1f005,soep-core,pkal,kal1f005
soep-core,opkal,op1f006,soep-core,pkal,kal1f006
soep-core,opkal,op1f007,soep-core,pkal,kal1f007
soep-core,opkal,op1f008,soep-core,pkal,kal1f008
soep-core,opkal,op1f009,soep-core,pkal,kal1f009
soep-core,opkal,op1f01,soep-core,pkal,kal1f01
soep-core,opkal,op1f010,soep-core,pkal,kal1f010
soep-core,opkal,op1f011,soep-core,pkal,kal1f011
soep-core,opkal,op1f012,soep-core,pkal,kal1f012
soep-core,opkal,op1f02,soep-core,pkal,kal1f02
soep-core,opkal,op1g001,soep-core,pkal,kal1g001
soep-core,opkal,op1g002,soep-core,pkal,kal1g002
soep-core,opkal,op1g003,soep-core,pkal,kal1g003
soep-core,opkal,op1g004,soep-core,pkal,kal1g004
soep-core,opkal,op1g005,soep-core,pkal,kal1g005
soep-core,opkal,op1g006,soep-core,pkal,kal1g006
soep-core,opkal,op1g007,soep-core,pkal,kal1g007
soep-core,opkal,op1g008,soep-core,pkal,kal1g008
soep-core,opkal,op1g009,soep-core,pkal,kal1g009
soep-core,opkal,op1g01,soep-core,pkal,kal1g01
soep-core,opkal,op1g010,soep-core,pkal,kal1g010
soep-core,opkal,op1g011,soep-core,pkal,kal1g011
soep-core,opkal,op1g012,soep-core,pkal,kal1g012
soep-core,opkal,op1g02,soep-core,pkal,kal1g02
soep-core,opkal,op1h001,soep-core,pkal,kal1h001_v1
soep-core,opkal,op1h002,soep-core,pkal,kal1h002_v1
soep-core,opkal,op1h003,soep-core,pkal,kal1h003_v1
soep-core,opkal,op1h004,soep-core,pkal,kal1h004_v1
soep-core,opkal,op1h005,soep-core,pkal,kal1h005_v1
soep-core,opkal,op1h006,soep-core,pkal,kal1h006_v1
soep-core,opkal,op1h007,soep-core,pkal,kal1h007_v1
soep-core,opkal,op1h008,soep-core,pkal,kal1h008_v1
soep-core,opkal,op1h009,soep-core,pkal,kal1h009_v1
soep-core,opkal,op1h01,soep-core,pkal,kal1h01_v1
soep-core,opkal,op1h010,soep-core,pkal,kal1h010_v1
soep-core,opkal,op1h011,soep-core,pkal,kal1h011_v1
soep-core,opkal,op1h012,soep-core,pkal,kal1h012_v1
soep-core,opkal,op1h02,soep-core,pkal,kal1h02
soep-core,opkal,op1i001,soep-core,pkal,kal1i001
soep-core,opkal,op1i002,soep-core,pkal,kal1i002
soep-core,opkal,op1i003,soep-core,pkal,kal1i003
soep-core,opkal,op1i004,soep-core,pkal,kal1i004
soep-core,opkal,op1i005,soep-core,pkal,kal1i005
soep-core,opkal,op1i006,soep-core,pkal,kal1i006
soep-core,opkal,op1i007,soep-core,pkal,kal1i007
soep-core,opkal,op1i008,soep-core,pkal,kal1i008
soep-core,opkal,op1i009,soep-core,pkal,kal1i009
soep-core,opkal,op1i01,soep-core,pkal,kal1i01
soep-core,opkal,op1i010,soep-core,pkal,kal1i010
soep-core,opkal,op1i011,soep-core,pkal,kal1i011
soep-core,opkal,op1i012,soep-core,pkal,kal1i012
soep-core,opkal,op1i02,soep-core,pkal,kal1i02
soep-core,opkal,op1j001,soep-core,pkal,kal1j001
soep-core,opkal,op1j002,soep-core,pkal,kal1j002
soep-core,opkal,op1j003,soep-core,pkal,kal1j003
soep-core,opkal,op1j004,soep-core,pkal,kal1j004
soep-core,opkal,op1j005,soep-core,pkal,kal1j005
soep-core,opkal,op1j006,soep-core,pkal,kal1j006
soep-core,opkal,op1j007,soep-core,pkal,kal1j007
soep-core,opkal,op1j008,soep-core,pkal,kal1j008
soep-core,opkal,op1j009,soep-core,pkal,kal1j009
soep-core,opkal,op1j01,soep-core,pkal,kal1j01
soep-core,opkal,op1j010,soep-core,pkal,kal1j010
soep-core,opkal,op1j011,soep-core,pkal,kal1j011
soep-core,opkal,op1j012,soep-core,pkal,kal1j012
soep-core,opkal,op1j02,soep-core,pkal,kal1j02
soep-core,opkal,op2a01,soep-core,pkal,kal2a01
soep-core,opkal,op2a02,soep-core,pkal,kal2a02
soep-core,opkal,op2a03,soep-core,pkal,kal2a03_v1
soep-core,opkal,op2b01,soep-core,pkal,kal2b01
soep-core,opkal,op2b02,soep-core,pkal,kal2b02
soep-core,opkal,op2b03,soep-core,pkal,kal2b03_v1
soep-core,opkal,op2c01,soep-core,pkal,kal2c01
soep-core,opkal,op2c02,soep-core,pkal,kal2c02
soep-core,opkal,op2c03,soep-core,pkal,kal2c03_v1
soep-core,opkal,op2d01,soep-core,pkal,kal2d01
soep-core,opkal,op2d02,soep-core,pkal,kal2d02
soep-core,opkal,op2d03,soep-core,pkal,kal2d03_v1
soep-core,opkal,op2e01,soep-core,pkal,kal2e01
soep-core,opkal,op2e02,soep-core,pkal,kal2e02
soep-core,opkal,op2e03,soep-core,pkal,kal2e03_v1
soep-core,opkal,op2f01,soep-core,pkal,kal2f01
soep-core,opkal,op2f02,soep-core,pkal,kal2f02
soep-core,opkal,op2f03,soep-core,pkal,kal2f03_v1
soep-core,opkal,op2g01,soep-core,pkal,kal2g01
soep-core,opkal,op2g02,soep-core,pkal,kal2g02
soep-core,opkal,op2g03,soep-core,pkal,kal2g03_v1
soep-core,opkal,op2h01,soep-core,pkal,kal2h01
soep-core,opkal,op2h02,soep-core,pkal,kal2h02
soep-core,opkal,op2h03,soep-core,pkal,kal2h03_v1
soep-core,opkal,op2i01,soep-core,pkal,kal2i01
soep-core,opkal,op2i02,soep-core,pkal,kal2i02
soep-core,opkal,op2i03,soep-core,pkal,kal2i03
soep-core,opkal,op2j01,soep-core,pkal,kal2j01
soep-core,opkal,op2j02,soep-core,pkal,kal2j02
soep-core,opkal,op2j03,soep-core,pkal,kal2j03_v1
soep-core,opkal,op2k01,soep-core,pkal,kal2k01
soep-core,opkal,op2k02,soep-core,pkal,kal2k02
soep-core,opkal,op2k03,soep-core,pkal,kal2k03_v1
soep-core,opkal,op2l01,soep-core,pkal,kal2l01
soep-core,opkal,op2l02,soep-core,pkal,kal2l02
soep-core,opkal,op2l03,soep-core,pkal,kal2l03_v1
soep-core,opkal,op2m01,soep-core,pkal,kal2m01
soep-core,opkal,op2m02,soep-core,pkal,kal2m02
soep-core,opkal,op2m03,soep-core,pkal,kal2m03_v1
soep-core,opkal,op2n01,soep-core,pkal,kal2n01
soep-core,opkal,persnr,soep-core,pkal,pid
soep-core,opkal,syear,soep-core,pkal,syear
soep-core,opluecke,hhnr,soep-core,plueckel,cid
soep-core,opluecke,hhnrakt,soep-core,plueckel,hid
soep-core,opluecke,intid,soep-core,plueckel,intid
soep-core,opluecke,obefrper,soep-core,plueckel,lpid
soep-core,opluecke,op11801,soep-core,plueckel,sex
soep-core,opluecke,op11802,soep-core,plueckel,birthy_v2
soep-core,opluecke,op11802,soep-core,plueckel,birthy_h
soep-core,opluecke,op12101,soep-core,plueckel,gl0090_v1
soep-core,opluecke,op12103,soep-core,plueckel,gl0085
soep-core,opluecke,op12105,soep-core,plueckel,gl0105_v1
soep-core,opluecke,op12107,soep-core,plueckel,gl0101
soep-core,opluecke,op12109,soep-core,plueckel,gl0109
soep-core,opluecke,op12111,soep-core,plueckel,gl0098
soep-core,opluecke,op12113,soep-core,plueckel,gl0093
soep-core,opluecke,op12115,soep-core,plueckel,gl0120
soep-core,opluecke,op12117,soep-core,plueckel,gl0121
soep-core,opluecke,op5001,soep-core,plueckel,gl0068
soep-core,opluecke,op5002,soep-core,plueckel,gl0069
soep-core,opluecke,op5101,soep-core,plueckel,gl0075
soep-core,opluecke,op5102,soep-core,plueckel,gl0078_v1
soep-core,opluecke,op5103,soep-core,plueckel,gl0165
soep-core,opluecke,op5104,soep-core,plueckel,gl0168
soep-core,opluecke,op5105,soep-core,plueckel,gl0166
soep-core,opluecke,op5105_klba88,soep-core,plueckel,klba88_train_ybl
soep-core,opluecke,op5106,soep-core,plueckel,gl0081_v2
soep-core,opluecke,op52,soep-core,plueckel,gl0001
soep-core,opluecke,op5301,soep-core,plueckel,gl0003
soep-core,opluecke,op5401,soep-core,plueckel,gl0004
soep-core,opluecke,op5402,soep-core,plueckel,gl0005
soep-core,opluecke,op5501,soep-core,plueckel,gl0006_v13
soep-core,opluecke,op5502,soep-core,plueckel,gl0006_v12
soep-core,opluecke,op5503,soep-core,plueckel,gl0006_v10
soep-core,opluecke,op5504,soep-core,plueckel,gl0006_v2
soep-core,opluecke,op5505,soep-core,plueckel,gl0006_v3
soep-core,opluecke,op5506,soep-core,plueckel,gl0006_v1
soep-core,opluecke,op5507,soep-core,plueckel,gl0006_v4
soep-core,opluecke,op5508,soep-core,plueckel,gl0006_v6
soep-core,opluecke,op5509,soep-core,plueckel,gl0006_v7
soep-core,opluecke,op5510,soep-core,plueckel,gl0006_v8
soep-core,opluecke,op5511,soep-core,plueckel,gl0006_v11
soep-core,opluecke,op5512,soep-core,plueckel,gl0006_v9
soep-core,opluecke,op58f01,soep-core,plueckel,gl0039_v1
soep-core,opluecke,op58f02,soep-core,plueckel,gl0040
soep-core,opluecke,op58g01,soep-core,plueckel,gl0041_v1
soep-core,opluecke,op58g02,soep-core,plueckel,gl0042
soep-core,opluecke,op58h01,soep-core,plueckel,gl0043_v1
soep-core,opluecke,op58h02,soep-core,plueckel,gl0044
soep-core,opluecke,op58k01,soep-core,plueckel,gl0045_v1
soep-core,opluecke,op58k02,soep-core,plueckel,gl0046
soep-core,opluecke,opinda1,soep-core,plueckel,pdauer1
soep-core,opluecke,opinda2,soep-core,plueckel,pdauer2
soep-core,opluecke,opinta,soep-core,plueckel,pform
soep-core,opluecke,opmonin,soep-core,plueckel,pdatm
soep-core,opluecke,optagin,soep-core,plueckel,tagin
soep-core,opluecke,persnr,soep-core,plueckel,pid
soep-core,opluecke,syear,soep-core,plueckel,syear
soep-core,pbrutto,abwesj_v1,soep-core,pbrutto,abwesj_h
soep-core,pbrutto,abwesj_v2,soep-core,pbrutto,abwesj_h
soep-core,pbrutto,abwesj_v3,soep-core,pbrutto,abwesj_h
soep-core,pbrutto,abwesj_v4,soep-core,pbrutto,abwesj_h
soep-core,pbrutto,auszugj_v1,soep-core,pbrutto,auszugj_h
soep-core,pbrutto,auszugj_v2,soep-core,pbrutto,auszugj_h
soep-core,pbrutto,auszugj_v3,soep-core,pbrutto,auszugj_h
soep-core,pbrutto,auszugj_v4,soep-core,pbrutto,auszugj_h
soep-core,pbrutto,auszugj_v5,soep-core,pbrutto,auszugj_h
soep-core,pbrutto,auszugj_v6,soep-core,pbrutto,auszugj_h
soep-core,pbrutto,einzugj_v1,soep-core,pbrutto,einzugj_h
soep-core,pbrutto,einzugj_v2,soep-core,pbrutto,einzugj_h
soep-core,pbrutto,einzugj_v3,soep-core,pbrutto,einzugj_h
soep-core,pbrutto,einzugj_v4,soep-core,pbrutto,einzugj_h
soep-core,pbrutto,lint_v1,soep-core,pbrutto,lint_h
soep-core,pbrutto,lint_v2,soep-core,pbrutto,lint_h
soep-core,pbrutto,lint_v3,soep-core,pbrutto,lint_h
soep-core,pbrutto,pnat_v1,soep-core,pbrutto,pnat_h
soep-core,pbrutto,pnat_v2,soep-core,pbrutto,pnat_h
soep-core,pbrutto,pnrold_v1,soep-core,pbrutto,pnrold_h
soep-core,pbrutto,pnrold_v2,soep-core,pbrutto,pnrold_h
soep-core,pbrutto,stell_v1,soep-core,pbrutto,stell_h
soep-core,pbrutto,stell_v2,soep-core,pbrutto,stell_h
soep-core,pbrutto,zupan_v1,soep-core,pbrutto,zupan_h
soep-core,pbrutto,zupan_v2,soep-core,pbrutto,zupan_h
soep-core,pbrutto,zupan_v3,soep-core,pbrutto,zupan_h
soep-core,ph,hhnr,soep-core,hl,cid
soep-core,ph,hhnrakt,soep-core,hl,hid
soep-core,ph,intid,soep-core,hl,intid
soep-core,ph,pausku,soep-core,hl,h_pnr
soep-core,ph,ph01,soep-core,hl,hlf0105
soep-core,ph,ph02,soep-core,hl,hlf0006
soep-core,ph,ph0301,soep-core,hl,hlf0003
soep-core,ph,ph0302,soep-core,hl,hlf0007_v4
soep-core,ph,ph0302,soep-core,hl,hlf0007_h
soep-core,ph,ph0303,soep-core,hl,hlf0004
soep-core,ph,ph0304,soep-core,hl,hlf0009
soep-core,ph,ph0305,soep-core,hl,hlf0005
soep-core,ph,ph04,soep-core,hl,hlf0018
soep-core,ph,ph0501,soep-core,hl,hlf0106
soep-core,ph,ph0502,soep-core,hl,hlf0107_v2
soep-core,ph,ph0502,soep-core,hl,hlf0107_h
soep-core,ph,ph06,soep-core,hl,hlf0002
soep-core,ph,ph0701,soep-core,hl,hlf0007_v1
soep-core,ph,ph0701,soep-core,hl,hlf0007_h
soep-core,ph,ph0702,soep-core,hl,hlf0086
soep-core,ph,ph08,soep-core,hl,hlf0154_v3
soep-core,ph,ph08,soep-core,hl,hlf0154_h
soep-core,ph,ph09,soep-core,hl,hlf0155_v1
soep-core,ph,ph09,soep-core,hl,hlf0155_h
soep-core,ph,ph1001,soep-core,hl,hlf0109
soep-core,ph,ph1002,soep-core,hl,hlf0108_v2
soep-core,ph,ph1002,soep-core,hl,hlf0108_h
soep-core,ph,ph1003,soep-core,hl,hlf0108_v3
soep-core,ph,ph1003,soep-core,hl,hlf0108_h
soep-core,ph,ph1004,soep-core,hl,hlf0108_v4
soep-core,ph,ph1004,soep-core,hl,hlf0108_h
soep-core,ph,ph1005,soep-core,hl,hlf0108_v5
soep-core,ph,ph1005,soep-core,hl,hlf0108_h
soep-core,ph,ph1006,soep-core,hl,hlf0108_v6
soep-core,ph,ph1006,soep-core,hl,hlf0108_h
soep-core,ph,ph1007,soep-core,hl,hlf0108_v7
soep-core,ph,ph1007,soep-core,hl,hlf0108_h
soep-core,ph,ph1008,soep-core,hl,hlf0108_v8
soep-core,ph,ph1008,soep-core,hl,hlf0108_h
soep-core,ph,ph1009,soep-core,hl,hlf0108_v9
soep-core,ph,ph1009,soep-core,hl,hlf0108_h
soep-core,ph,ph1010,soep-core,hl,hlf0108_v10
soep-core,ph,ph1010,soep-core,hl,hlf0108_h
soep-core,ph,ph1011,soep-core,hl,hlf0108_v11
soep-core,ph,ph1011,soep-core,hl,hlf0108_h
soep-core,ph,ph1012,soep-core,hl,hlf0108_v12
soep-core,ph,ph1012,soep-core,hl,hlf0108_h
soep-core,ph,ph1013,soep-core,hl,hlf0108_v13
soep-core,ph,ph1013,soep-core,hl,hlf0108_h
soep-core,ph,ph1014,soep-core,hl,hlf0108_v14
soep-core,ph,ph1014,soep-core,hl,hlf0108_h
soep-core,ph,ph1015,soep-core,hl,hlf0108_v15
soep-core,ph,ph1015,soep-core,hl,hlf0108_h
soep-core,ph,ph1101,soep-core,hl,hlf0126
soep-core,ph,ph1102,soep-core,hl,hlf0127
soep-core,ph,ph1103,soep-core,hl,hlf0128
soep-core,ph,ph1104,soep-core,hl,hlf0129
soep-core,ph,ph1105,soep-core,hl,hlf0130
soep-core,ph,ph1106,soep-core,hl,hlf0131
soep-core,ph,ph1107,soep-core,hl,hlf0132
soep-core,ph,ph12,soep-core,hl,hlf0153_v3
soep-core,ph,ph12,soep-core,hl,hlf0153_h
soep-core,ph,ph13,soep-core,hl,hlf0016
soep-core,ph,ph1401,soep-core,hl,hlf0024
soep-core,ph,ph1402,soep-core,hl,hlf0025
soep-core,ph,ph1403,soep-core,hl,hlf0026
soep-core,ph,ph1404,soep-core,hl,hlf0027
soep-core,ph,ph1405,soep-core,hl,hlf0028
soep-core,ph,ph1406,soep-core,hl,hlf0030
soep-core,ph,ph1407,soep-core,hl,hlf0031
soep-core,ph,ph1408,soep-core,hl,hlf0032
soep-core,ph,ph16,soep-core,hl,hlf0019_v1
soep-core,ph,ph16,soep-core,hl,hlf0019_h
soep-core,ph,ph17,soep-core,hl,hlf0021_v1
soep-core,ph,ph17,soep-core,hl,hlf0021_h
soep-core,ph,ph18,soep-core,hl,hlf0059_v3
soep-core,ph,ph18,soep-core,hl,hlf0059_h
soep-core,ph,ph1901,soep-core,hl,hlf0049
soep-core,ph,ph1902,soep-core,hl,hlf0050
soep-core,ph,ph1903,soep-core,hl,hlf0051
soep-core,ph,ph1904,soep-core,hl,hlf0052
soep-core,ph,ph1905,soep-core,hl,hlf0055
soep-core,ph,ph1906,soep-core,hl,hlf0056
soep-core,ph,ph20,soep-core,hl,hlf0057
soep-core,ph,ph21,soep-core,hl,hlf0058
soep-core,ph,ph22,soep-core,hl,hlf0071_v1
soep-core,ph,ph22,soep-core,hl,hlf0071_h
soep-core,ph,ph23,soep-core,hl,hlf0001_v3
soep-core,ph,ph23,soep-core,hl,hlf0001_h
soep-core,ph,ph24,soep-core,hl,hlf0073
soep-core,ph,ph25,soep-core,hl,hlf0011_v4
soep-core,ph,ph25,soep-core,hl,hlf0011_h
soep-core,ph,ph2601,soep-core,hl,hlf0074_v1
soep-core,ph,ph2601,soep-core,hl,hlf0074_h
soep-core,ph,ph2602,soep-core,hl,hlf0075_v1
soep-core,ph,ph27,soep-core,hl,hlf0076
soep-core,ph,ph2801,soep-core,hl,hlf0069_v1
soep-core,ph,ph2801,soep-core,hl,hlf0069_h
soep-core,ph,ph2802,soep-core,hl,hlf0077_v1
soep-core,ph,ph2901,soep-core,hl,hlf0080_v1
soep-core,ph,ph2901,soep-core,hl,hlf0080_h
soep-core,ph,ph2902,soep-core,hl,hlf0081_v1
soep-core,ph,ph2902,soep-core,hl,hlf0081_h
soep-core,ph,ph2903,soep-core,hl,hlf0082
soep-core,ph,ph30,soep-core,hl,hlf0083
soep-core,ph,ph31,soep-core,hl,hlf0013_v1
soep-core,ph,ph31,soep-core,hl,hlf0013_h
soep-core,ph,ph32,soep-core,hl,hlf0087_v2
soep-core,ph,ph32,soep-core,hl,hlf0087_h
soep-core,ph,ph33,soep-core,hl,hlf0088_v1
soep-core,ph,ph33,soep-core,hl,hlf0088_h
soep-core,ph,ph34,soep-core,hl,hlf0089_v1
soep-core,ph,ph34,soep-core,hl,hlf0089_h
soep-core,ph,ph35,soep-core,hl,hlf0090_v1
soep-core,ph,ph35,soep-core,hl,hlf0090_h
soep-core,ph,ph36,soep-core,hl,hlf0091_v1
soep-core,ph,ph36,soep-core,hl,hlf0091_h
soep-core,ph,ph3701,soep-core,hl,hlf0092_v1
soep-core,ph,ph3701,soep-core,hl,hlf0092_h
soep-core,ph,ph3702,soep-core,hl,hlf0093_v1
soep-core,ph,ph3702,soep-core,hl,hlf0093_h
soep-core,ph,ph38,soep-core,hl,hlf0094
soep-core,ph,ph3901,soep-core,hl,hlf0095_v1
soep-core,ph,ph3901,soep-core,hl,hlf0095_h
soep-core,ph,ph3902,soep-core,hl,hlf0096
soep-core,ph,ph40,soep-core,hl,hlc0007
soep-core,ph,ph41,soep-core,hl,hlc0008_v1
soep-core,ph,ph41,soep-core,hl,hlc0008_h
soep-core,ph,ph4201,soep-core,hl,hlc0111_v1
soep-core,ph,ph4201,soep-core,hl,hlc0111_h
soep-core,ph,ph4202,soep-core,hl,hlc0112_v1
soep-core,ph,ph4202,soep-core,hl,hlc0112_h
soep-core,ph,ph4301,soep-core,hl,hlc0098
soep-core,ph,ph4302,soep-core,hl,hlc0105
soep-core,ph,ph4303,soep-core,hl,hlc0106
soep-core,ph,ph4304,soep-core,hl,hlc0107
soep-core,ph,ph4305,soep-core,hl,hlc0104
soep-core,ph,ph4306,soep-core,hl,hlc0093
soep-core,ph,ph4401,soep-core,hl,hlc0013_v1
soep-core,ph,ph4402,soep-core,hl,hlc0014
soep-core,ph,ph4501,soep-core,hl,hlc0080_v1
soep-core,ph,ph4501,soep-core,hl,hlc0080_h
soep-core,ph,ph4502,soep-core,hl,hlc0081
soep-core,ph,ph4503,soep-core,hl,hlc0082_v1
soep-core,ph,ph4503,soep-core,hl,hlc0082_h
soep-core,ph,ph4601,soep-core,hl,hlc0039_v3
soep-core,ph,ph4601,soep-core,hl,hlc0039_h
soep-core,ph,ph4602,soep-core,hl,hlc0040
soep-core,ph,ph4602,soep-core,hl,hlc0039_h
soep-core,ph,ph4603,soep-core,hl,hlc0042_v1
soep-core,ph,ph4603,soep-core,hl,hlc0042_h
soep-core,ph,ph47,soep-core,hl,hlc0048_v1
soep-core,ph,ph47,soep-core,hl,hlc0048_h
soep-core,ph,ph4801,soep-core,hl,hlc0055_v3
soep-core,ph,ph4801,soep-core,hl,hlc0055_h
soep-core,ph,ph4802,soep-core,hl,hac0001
soep-core,ph,ph4803,soep-core,hl,hlc0056_v3
soep-core,ph,ph4803,soep-core,hl,hlc0056_h
soep-core,ph,ph4804,soep-core,hl,hac0002
soep-core,ph,ph4805,soep-core,hl,hlc0066_v1
soep-core,ph,ph4805,soep-core,hl,hlc0066_h
soep-core,ph,ph4901,soep-core,hl,hlc0083_v2
soep-core,ph,ph4901,soep-core,hl,hlc0083_h
soep-core,ph,ph4902,soep-core,hl,hlc0084_v1
soep-core,ph,ph4902,soep-core,hl,hlc0084_h
soep-core,ph,ph4903,soep-core,hl,hlc0043
soep-core,ph,ph4903,soep-core,hl,hlc0044_h
soep-core,ph,ph4904,soep-core,hl,hlc0045_v1
soep-core,ph,ph4904,soep-core,hl,hlc0045_h
soep-core,ph,ph4905,soep-core,hl,hlc0067_v2
soep-core,ph,ph4905,soep-core,hl,hlc0067_h
soep-core,ph,ph4906,soep-core,hl,hlc0068_v1
soep-core,ph,ph4906,soep-core,hl,hlc0068_h
soep-core,ph,ph4907,soep-core,hl,hlc0085_v2
soep-core,ph,ph4907,soep-core,hl,hlc0085_h
soep-core,ph,ph4908,soep-core,hl,hlc0090_v1
soep-core,ph,ph4908,soep-core,hl,hlc0090_h
soep-core,ph,ph4909,soep-core,hl,hlc0087
soep-core,ph,ph4910,soep-core,hl,hlc0088
soep-core,ph,ph4911,soep-core,hl,hlc0085_v3
soep-core,ph,ph4911,soep-core,hl,hlc0085_h
soep-core,ph,ph4912,soep-core,hl,hlc0038
soep-core,ph,ph50,soep-core,hl,hlc0005_v1
soep-core,ph,ph50,soep-core,hl,hlc0005_h
soep-core,ph,ph50z,soep-core,hl,hlc0006_v1
soep-core,ph,ph5101,soep-core,hl,hlc0113_v1
soep-core,ph,ph5101,soep-core,hl,hlc0113_h
soep-core,ph,ph5102,soep-core,hl,hlc0114_v1
soep-core,ph,ph5102,soep-core,hl,hlc0114_h
soep-core,ph,ph5201,soep-core,hl,hlc0119_v1
soep-core,ph,ph5201,soep-core,hl,hlc0119_h
soep-core,ph,ph5202,soep-core,hl,hlc0120_v1
soep-core,ph,ph5202,soep-core,hl,hlc0120_h
soep-core,ph,ph5301,soep-core,hl,hlc0003
soep-core,ph,ph5302,soep-core,hl,hlc0004
soep-core,ph,ph54,soep-core,hl,hlk0044
soep-core,ph,ph59,soep-core,hl,hlf0291
soep-core,ph,ph6001,soep-core,hl,hlf0292
soep-core,ph,ph6002,soep-core,hl,hlf0300
soep-core,ph,ph6003,soep-core,hl,hlf0301
soep-core,ph,ph6004,soep-core,hl,hlf0302
soep-core,ph,ph6005,soep-core,hl,hlf0303
soep-core,ph,ph6006,soep-core,hl,hlf0290
soep-core,ph,ph6007,soep-core,hl,hlf0296
soep-core,ph,ph6008,soep-core,hl,hlf0297
soep-core,ph,ph6009,soep-core,hl,hlf0298
soep-core,ph,ph6010,soep-core,hl,hlf0299
soep-core,ph,ph6101,soep-core,hl,hlf0309_v3
soep-core,ph,ph6101,soep-core,hl,hlf0309_h
soep-core,ph,ph6102,soep-core,hl,hlf0320
soep-core,ph,ph6103,soep-core,hl,hlf0311_v3
soep-core,ph,ph6103,soep-core,hl,hlf0311_h
soep-core,ph,ph6104,soep-core,hl,hlf0313_v3
soep-core,ph,ph6104,soep-core,hl,hlf0313_h
soep-core,ph,ph6105,soep-core,hl,hlf0315_v3
soep-core,ph,ph6105,soep-core,hl,hlf0315_h
soep-core,ph,ph6106,soep-core,hl,hlf0317_v3
soep-core,ph,ph6106,soep-core,hl,hlf0317_h
soep-core,ph,ph6107,soep-core,hl,hlf0319
soep-core,ph,ph62,soep-core,hl,hlf0261
soep-core,ph,ph63,soep-core,hl,hlf0135
soep-core,ph,ph6401,soep-core,hl,hlf0136
soep-core,ph,ph6402,soep-core,hl,hlf0137
soep-core,ph,ph6403,soep-core,hl,hlf0138
soep-core,ph,ph6404,soep-core,hl,hlf0139
soep-core,ph,ph6405,soep-core,hl,hlf0140
soep-core,ph,ph6406,soep-core,hl,hlf0141
soep-core,ph,ph6407,soep-core,hl,hlf0143
soep-core,ph,ph6408,soep-core,hl,hlf0144
soep-core,ph,ph6409,soep-core,hl,hlf0145
soep-core,ph,ph6410,soep-core,hl,hlf0146
soep-core,ph,ph6411,soep-core,hl,hlf0147
soep-core,ph,ph65,soep-core,hl,hlf0148
soep-core,ph,ph66,soep-core,hl,hlf0149
soep-core,ph,ph67,soep-core,hl,hlf0150
soep-core,ph,ph68,soep-core,hl,hlf0152
soep-core,ph,ph69,soep-core,hl,hlj0004_v1
soep-core,ph,ph70,soep-core,hl,hld0001
soep-core,ph,ph7101,soep-core,hl,hld0002
soep-core,ph,ph7102,soep-core,hl,hld0003
soep-core,ph,phhdaer1,soep-core,hl,hlk0057
soep-core,ph,phhdaer2,soep-core,hl,hlk0058
soep-core,ph,phivform,soep-core,hl,hlk0056
soep-core,ph,phmonin,soep-core,hl,hlk0060
soep-core,ph,phtagin,soep-core,hl,hlk0059
soep-core,ph,syear,soep-core,hl,syear
soep-core,phbrutto,hhnr,soep-core,hbrutto,cid
soep-core,phbrutto,hhnrakt,soep-core,hbrutto,hid
soep-core,phbrutto,intid,soep-core,hbrutto,intid
soep-core,phbrutto,pbula,soep-core,hbrutto,bula
soep-core,phbrutto,pdatummo,soep-core,hbrutto,datummo
soep-core,phbrutto,pdatumtg,soep-core,hbrutto,datumtg
soep-core,phbrutto,phader,soep-core,hbrutto,hader
soep-core,phbrutto,phadq,soep-core,hbrutto,hadq
soep-core,phbrutto,phand,soep-core,hbrutto,hand
soep-core,phbrutto,pherg1,soep-core,hbrutto,herg1
soep-core,phbrutto,phergs,soep-core,hbrutto,hergs_v2
soep-core,phbrutto,phform1,soep-core,hbrutto,hform1
soep-core,phbrutto,phforms,soep-core,hbrutto,hforms
soep-core,phbrutto,phhgr,soep-core,hbrutto,hhgr
soep-core,phbrutto,phpmax,soep-core,hbrutto,hpmax
soep-core,phbrutto,phstu,soep-core,hbrutto,hstu
soep-core,phbrutto,phtel,soep-core,hbrutto,htel
soep-core,phbrutto,phtyp,soep-core,hbrutto,htyp
soep-core,phbrutto,pintk,soep-core,hbrutto,intk
soep-core,phbrutto,pintza,soep-core,hbrutto,intza
soep-core,phbrutto,pregtyp,soep-core,hbrutto,regtyp
soep-core,phbrutto,psampreg,soep-core,hbrutto,sampreg
soep-core,phbrutto,pschk,soep-core,hbrutto,schk
soep-core,phbrutto,psplit,soep-core,hbrutto,split
soep-core,phbrutto,ptelk1,soep-core,hbrutto,telk1
soep-core,phbrutto,ptelk2,soep-core,hbrutto,telk2
soep-core,phbrutto,pwein,soep-core,hbrutto,wein_v2
soep-core,phbrutto,pwum1,soep-core,hbrutto,wum1
soep-core,phbrutto,pwum2,soep-core,hbrutto,wum2
soep-core,phbrutto,pwum3,soep-core,hbrutto,wum3
soep-core,phbrutto,sample1,soep-core,hbrutto,sample1
soep-core,phbrutto,syear,soep-core,hbrutto,syear
soep-core,pkind,hhnr,soep-core,kidlong,cid
soep-core,pkind,hhnrakt,soep-core,kidlong,hid
soep-core,pkind,persnr,soep-core,kidlong,pid
soep-core,pkind,phhgr,soep-core,kidlong,k_size
soep-core,pkind,pk55,soep-core,kidlong,k_nrinhh
soep-core,pkind,pk5601,soep-core,kidlong,ks_pre_v4
