study_name,dataset_name,variable_name,question_name,instrument_name
soep-core,ip,ip34,34,soep-core-1992-pe
soep-core,ip,ip39o,39,soep-core-1992-pe
soep-core,ip,ip40o01,40,soep-core-1992-pe
soep-core,ip,ip41o01,41,soep-core-1992-pe
soep-core,ip,ip41o02,41,soep-core-1992-pe
soep-core,ip,ip43o,43,soep-core-1992-pe
soep-core,ip,ip4701,47,soep-core-1992-pe
soep-core,ip,ip4702,47,soep-core-1992-pe
soep-core,ip,ip4803,48,soep-core-1992-pe
soep-core,ip,ip5201,52,soep-core-1992-pe
soep-core,ip,ip5202,52,soep-core-1992-pe
soep-core,ip,ip53,53,soep-core-1992-pe
soep-core,ip,ip59o01,59,soep-core-1992-pe
soep-core,ip,ip59o02,59,soep-core-1992-pe
soep-core,ip,ip59o03,59,soep-core-1992-pe
soep-core,ip,ip59o04,59,soep-core-1992-pe
soep-core,ip,ip59o05,59,soep-core-1992-pe
soep-core,ip,ip59o06,59,soep-core-1992-pe
soep-core,ip,ip59o07,59,soep-core-1992-pe
soep-core,ip,ip61o,61,soep-core-1992-pe
soep-core,ip,ip6303,63,soep-core-1992-pe
soep-core,ip,ip6305,63,soep-core-1992-pe
soep-core,ip,ip6701,67,soep-core-1992-pe
soep-core,ip,ip6703,67,soep-core-1992-pe
soep-core,ip,ip6705,67,soep-core-1992-pe
soep-core,ip,ip6707,67,soep-core-1992-pe
soep-core,ip,ip6709,67,soep-core-1992-pe
soep-core,ip,ip6711,67,soep-core-1992-pe
soep-core,ip,ip6713,67,soep-core-1992-pe
soep-core,ip,ip6801,68,soep-core-1992-pe
soep-core,ip,ip6803,68,soep-core-1992-pe
soep-core,ip,ip6805,68,soep-core-1992-pe
soep-core,ip,ip7003,70,soep-core-1992-pe
soep-core,ip,ip7004,70,soep-core-1992-pe
soep-core,ip,ip7108,71,soep-core-1992-pe
soep-core,ip,ip7109,71,soep-core-1992-pe
soep-core,ip,ip77,77,soep-core-1992-pe
soep-core,ip,ip9101,91,soep-core-1992-pe
soep-core,ip,ip9102,91,soep-core-1992-pe
soep-core,ip,ip9103,91,soep-core-1992-pe
soep-core,ip,ip9104,91,soep-core-1992-pe
soep-core,ip,ip9105,91,soep-core-1992-pe
soep-core,ip,ip9106,91,soep-core-1992-pe
soep-core,ip,ip9108a,91,soep-core-1992-pe
soep-core,ip,ip9801,98,soep-core-1992-pe
soep-core,ip,ip9802,98,soep-core-1992-pe
soep-core,ip,ip9803,98,soep-core-1992-pe
soep-core,ip,ip9804,98,soep-core-1992-pe
soep-core,ip,ip9805,98,soep-core-1992-pe
soep-core,ip,ip9806,98,soep-core-1992-pe
soep-core,ip,ip9808,98,soep-core-1992-pe
soep-core,ip,ip9809,98,soep-core-1992-pe
soep-core,jh,jh05,5,soep-core-1993-hh
soep-core,jh,jh40,40,soep-core-1993-hh
soep-core,jh,jh41,41,soep-core-1993-hh
soep-core,jh,jh4201,42,soep-core-1993-hh
soep-core,jh,jh4202,42,soep-core-1993-hh
soep-core,jh,jh4401,44,soep-core-1993-hh
soep-core,jh,jh4402,44,soep-core-1993-hh
soep-core,jh,jh4804,48,soep-core-1993-hh
soep-core,jh,jh49,49,soep-core-1993-hh
soep-core,jh,jh5001,50,soep-core-1993-hh
soep-core,jh,jh5002,50,soep-core-1993-hh
soep-core,jh,jh56,56,soep-core-1993-hh
soep-core,jpausl,jp92a,92,soep-core-1993-pe
soep-core,jpausl,jp99a02,99,soep-core-1993-pe
soep-core,jp,jp0101,1,soep-core-1993-pe
soep-core,jp,jp0102,1,soep-core-1993-pe
soep-core,jp,jp0103,1,soep-core-1993-pe
soep-core,jp,jp0104,1,soep-core-1993-pe
soep-core,jp,jp0105,1,soep-core-1993-pe
soep-core,jp,jp0106,1,soep-core-1993-pe
soep-core,jp,jp0107,1,soep-core-1993-pe
soep-core,jp,jp0108,1,soep-core-1993-pe
soep-core,jp,jp0109,1,soep-core-1993-pe
soep-core,jp,jp0201,2,soep-core-1993-pe
soep-core,jp,jp0202,2,soep-core-1993-pe
soep-core,jp,jp0203,2,soep-core-1993-pe
soep-core,jp,jp0204,2,soep-core-1993-pe
soep-core,jp,jp0205,2,soep-core-1993-pe
soep-core,jp,jp0206,2,soep-core-1993-pe
soep-core,jp,jp0207,2,soep-core-1993-pe
soep-core,jp,jp0301,3,soep-core-1993-pe
soep-core,jp,jp0302,3,soep-core-1993-pe
soep-core,jp,jp0303,3,soep-core-1993-pe
soep-core,jp,jp0304,3,soep-core-1993-pe
soep-core,jp,jp0501,5,soep-core-1993-pe
soep-core,jp,jp0502,5,soep-core-1993-pe
soep-core,jp,jp101,10,soep-core-1993-pe
soep-core,jp,jp10301,10,soep-core-1993-pe
soep-core,jp,jp10302,10,soep-core-1993-pe
soep-core,jp,jp10303,10,soep-core-1993-pe
soep-core,jp,jp10304,10,soep-core-1993-pe
soep-core,jp,jp10305,10,soep-core-1993-pe
soep-core,jp,jp10306,10,soep-core-1993-pe
soep-core,jp,jp10307,10,soep-core-1993-pe
soep-core,jp,jp10308,10,soep-core-1993-pe
soep-core,jp,jp10309,10,soep-core-1993-pe
soep-core,jp,jp10310,10,soep-core-1993-pe
soep-core,jp,jp10311,10,soep-core-1993-pe
soep-core,jp,jp10312,10,soep-core-1993-pe
soep-core,jp,jp10313,10,soep-core-1993-pe
soep-core,jp,jp10314,10,soep-core-1993-pe
soep-core,jp,jp10315,10,soep-core-1993-pe
soep-core,jp,jp10316,10,soep-core-1993-pe
soep-core,jp,jp10317,10,soep-core-1993-pe
soep-core,jp,jp104b,10,soep-core-1993-pe
soep-core,jp,jp104o,10,soep-core-1993-pe
soep-core,jp,jp105b01,10,soep-core-1993-pe
soep-core,jp,jp105b02,10,soep-core-1993-pe
soep-core,jp,jp105b03,10,soep-core-1993-pe
soep-core,jp,jp105b04,10,soep-core-1993-pe
soep-core,jp,jp105b05,10,soep-core-1993-pe
soep-core,jp,jp105b06,10,soep-core-1993-pe
soep-core,jp,jp105b07,10,soep-core-1993-pe
soep-core,jp,jp105b08,10,soep-core-1993-pe
soep-core,jp,jp105b09,10,soep-core-1993-pe
soep-core,jp,jp10901,10,soep-core-1993-pe
soep-core,jp,jp10902,10,soep-core-1993-pe
soep-core,jp,jp23g01,23,soep-core-1993-pe
soep-core,jp,jp23g02,23,soep-core-1993-pe
soep-core,jp,jp23g03,23,soep-core-1993-pe
soep-core,jp,jp23g04,23,soep-core-1993-pe
soep-core,jp,jp23g05,23,soep-core-1993-pe
soep-core,jp,jp23g06,23,soep-core-1993-pe
soep-core,jp,jp23g07,23,soep-core-1993-pe
soep-core,jp,jp23g08,23,soep-core-1993-pe
soep-core,jp,jp23g11,23,soep-core-1993-pe
soep-core,jp,jp23g12,23,soep-core-1993-pe
soep-core,jp,jp23g13,23,soep-core-1993-pe
soep-core,jp,jp30g,30,soep-core-1993-pe
soep-core,jp,jp31g01,31,soep-core-1993-pe
soep-core,jp,jp31g02,31,soep-core-1993-pe
soep-core,jp,jp31g03,31,soep-core-1993-pe
soep-core,jp,jp31g04,31,soep-core-1993-pe
soep-core,jp,jp31g06,31,soep-core-1993-pe
soep-core,jp,jp32g,32,soep-core-1993-pe
soep-core,jp,jp34,34,soep-core-1993-pe
soep-core,jp,jp38,38,soep-core-1993-pe
soep-core,jp,jp40,40,soep-core-1993-pe
soep-core,jp,jp4101,41,soep-core-1993-pe
soep-core,jp,jp4102,41,soep-core-1993-pe
soep-core,jp,jp4201,42,soep-core-1993-pe
soep-core,jp,jp4202,42,soep-core-1993-pe
soep-core,jp,jp4601,46,soep-core-1993-pe
soep-core,jp,jp4602,46,soep-core-1993-pe
soep-core,jp,jp47o,47,soep-core-1993-pe
soep-core,jp,jp4803,48,soep-core-1993-pe
soep-core,jp,jp5201,52,soep-core-1993-pe
soep-core,jp,jp5202,52,soep-core-1993-pe
soep-core,jp,jp53,53,soep-core-1993-pe
soep-core,jp,jp5601,56,soep-core-1993-pe
soep-core,jp,jp5602,56,soep-core-1993-pe
soep-core,jp,jp5603,56,soep-core-1993-pe
soep-core,jp,jp5604,56,soep-core-1993-pe
soep-core,jp,jp5605,56,soep-core-1993-pe
soep-core,jp,jp5606,56,soep-core-1993-pe
soep-core,jp,jp5607,56,soep-core-1993-pe
soep-core,jp,jp6301,63,soep-core-1993-pe
soep-core,jp,jp6302,63,soep-core-1993-pe
soep-core,jp,jp6303,63,soep-core-1993-pe
soep-core,jp,jp6304,63,soep-core-1993-pe
soep-core,jp,jp6305,63,soep-core-1993-pe
soep-core,jp,jp6306,63,soep-core-1993-pe
soep-core,jp,jp6307,63,soep-core-1993-pe
soep-core,jp,jp6308,63,soep-core-1993-pe
soep-core,jp,jp6309,63,soep-core-1993-pe
soep-core,jp,jp6310,63,soep-core-1993-pe
soep-core,jp,jp6311,63,soep-core-1993-pe
soep-core,jp,jp6312,63,soep-core-1993-pe
soep-core,jp,jp6313,63,soep-core-1993-pe
soep-core,jp,jp6314,63,soep-core-1993-pe
soep-core,jp,jp6315,63,soep-core-1993-pe
soep-core,jp,jp6316,63,soep-core-1993-pe
soep-core,jp,jp6317,63,soep-core-1993-pe
soep-core,jp,jp6318,63,soep-core-1993-pe
soep-core,jp,jp6319,63,soep-core-1993-pe
soep-core,jp,jp6320,63,soep-core-1993-pe
soep-core,jp,jp6321,63,soep-core-1993-pe
soep-core,jp,jp6322,63,soep-core-1993-pe
soep-core,jp,jp6323,63,soep-core-1993-pe
soep-core,jp,jp6324,63,soep-core-1993-pe
soep-core,jp,jp6325,63,soep-core-1993-pe
soep-core,jp,jp6326,63,soep-core-1993-pe
soep-core,jp,jp6327,63,soep-core-1993-pe
soep-core,jp,jp6328,63,soep-core-1993-pe
soep-core,jp,jp6329,63,soep-core-1993-pe
soep-core,jp,jp6330,63,soep-core-1993-pe
soep-core,jp,jp6331,63,soep-core-1993-pe
soep-core,jp,jp6332,63,soep-core-1993-pe
soep-core,jp,jp6333,63,soep-core-1993-pe
soep-core,jp,jp6334,63,soep-core-1993-pe
soep-core,jp,jp6335,63,soep-core-1993-pe
soep-core,jp,jp6336,63,soep-core-1993-pe
soep-core,jp,jp6601,66,soep-core-1993-pe
soep-core,jp,jp6602,66,soep-core-1993-pe
soep-core,jp,jp6603,66,soep-core-1993-pe
soep-core,jp,jp6604,66,soep-core-1993-pe
soep-core,jp,jp6605,66,soep-core-1993-pe
soep-core,jp,jp6606,66,soep-core-1993-pe
soep-core,jp,jp6607,66,soep-core-1993-pe
soep-core,jp,jp6608,66,soep-core-1993-pe
soep-core,jp,jp6609,66,soep-core-1993-pe
soep-core,jp,jp6801,68,soep-core-1993-pe
soep-core,jp,jp6802,68,soep-core-1993-pe
soep-core,jp,jp6803,68,soep-core-1993-pe
soep-core,jp,jp6805,68,soep-core-1993-pe
soep-core,jp,jp6901,69,soep-core-1993-pe
soep-core,jp,jp6902,69,soep-core-1993-pe
soep-core,jp,jp7303,73,soep-core-1993-pe
soep-core,jp,jp7305,73,soep-core-1993-pe
soep-core,jp,jp7701,77,soep-core-1993-pe
soep-core,jp,jp7703,77,soep-core-1993-pe
soep-core,jp,jp7705,77,soep-core-1993-pe
soep-core,jp,jp7707,77,soep-core-1993-pe
soep-core,jp,jp7709,77,soep-core-1993-pe
soep-core,jp,jp7711,77,soep-core-1993-pe
soep-core,jp,jp7713,77,soep-core-1993-pe
soep-core,jp,jp7801,78,soep-core-1993-pe
soep-core,jp,jp7803,78,soep-core-1993-pe
soep-core,jp,jp7805,78,soep-core-1993-pe
soep-core,jp,jp8003,80,soep-core-1993-pe
soep-core,jp,jp8004,80,soep-core-1993-pe
soep-core,jp,jp8108,81,soep-core-1993-pe
soep-core,jp,jp8109,81,soep-core-1993-pe
soep-core,jp,jp8301,83,soep-core-1993-pe
soep-core,jp,jp8302,83,soep-core-1993-pe
soep-core,jp,jp8303,83,soep-core-1993-pe
soep-core,jp,jp8304,83,soep-core-1993-pe
soep-core,jp,jp8305,83,soep-core-1993-pe
soep-core,jp,jp8306,83,soep-core-1993-pe
soep-core,jp,jp8307,83,soep-core-1993-pe
soep-core,jp,jp8308,83,soep-core-1993-pe
soep-core,jp,jp8309,83,soep-core-1993-pe
soep-core,jp,jp8310,83,soep-core-1993-pe
soep-core,jp,jp8311,83,soep-core-1993-pe
soep-core,jp,jp9101,91,soep-core-1993-pe
soep-core,jp,jp9102,91,soep-core-1993-pe
soep-core,jp,jp9103,91,soep-core-1993-pe
soep-core,jp,jp9104,91,soep-core-1993-pe
soep-core,jp,jp9106,91,soep-core-1993-pe
soep-core,jp,jp9108,91,soep-core-1993-pe
soep-core,jp,jp9108a,91,soep-core-1993-pe
soep-core,kh,kh05,5,soep-core-1994-hh
soep-core,kh,kh40,40,soep-core-1994-hh
soep-core,kh,kh41,41,soep-core-1994-hh
soep-core,kh,kh4201,42,soep-core-1994-hh
soep-core,kh,kh4202,42,soep-core-1994-hh
soep-core,kh,kh4401,44,soep-core-1994-hh
soep-core,kh,kh4402,44,soep-core-1994-hh
soep-core,kh,kh4804,48,soep-core-1994-hh
soep-core,kh,kh49,49,soep-core-1994-hh
soep-core,kh,kh5001,50,soep-core-1994-hh
soep-core,kh,kh5002,50,soep-core-1994-hh
soep-core,kh,kh56,56,soep-core-1994-hh
soep-core,kh,kh6701,67,soep-core-1994-hh
soep-core,kh,kh6702,67,soep-core-1994-hh
soep-core,kpausl,kp94a01,94,soep-core-1994-pe
soep-core,kpausl,kp95a,95,soep-core-1994-pe
soep-core,kpausl,kp96a02,96,soep-core-1994-pe
soep-core,kpausl,kp97a02,97,soep-core-1994-pe
soep-core,kpausl,kp98a01,98,soep-core-1994-pe
soep-core,kpausl,kp98a02,98,soep-core-1994-pe
soep-core,kpausl,kp98a04,98,soep-core-1994-pe
soep-core,kpausl,kp98a05,98,soep-core-1994-pe
soep-core,kpausl,kp98a07,98,soep-core-1994-pe
soep-core,kpausl,kp98a08,98,soep-core-1994-pe
soep-core,kpausl,kp99a,99,soep-core-1994-pe
soep-core,kp,kp0101,1,soep-core-1994-pe
soep-core,kp,kp0102,1,soep-core-1994-pe
soep-core,kp,kp0103,1,soep-core-1994-pe
soep-core,kp,kp0104,1,soep-core-1994-pe
soep-core,kp,kp0105,1,soep-core-1994-pe
soep-core,kp,kp0106,1,soep-core-1994-pe
soep-core,kp,kp0108,1,soep-core-1994-pe
soep-core,kp,kp0109,1,soep-core-1994-pe
soep-core,kp,kp0801,8,soep-core-1994-pe
soep-core,kp,kp0802,8,soep-core-1994-pe
soep-core,kp,kp0803,8,soep-core-1994-pe
soep-core,kp,kp0804,8,soep-core-1994-pe
soep-core,kp,kp0805,8,soep-core-1994-pe
soep-core,kp,kp0806,8,soep-core-1994-pe
soep-core,kp,kp0807,8,soep-core-1994-pe
soep-core,kp,kp0901,9,soep-core-1994-pe
soep-core,kp,kp0902,9,soep-core-1994-pe
soep-core,kp,kp0903,9,soep-core-1994-pe
soep-core,kp,kp0904,9,soep-core-1994-pe
soep-core,kp,kp101,10,soep-core-1994-pe
soep-core,kp,kp10301,10,soep-core-1994-pe
soep-core,kp,kp10302,10,soep-core-1994-pe
soep-core,kp,kp10303,10,soep-core-1994-pe
soep-core,kp,kp10304,10,soep-core-1994-pe
soep-core,kp,kp10305,10,soep-core-1994-pe
soep-core,kp,kp10306,10,soep-core-1994-pe
soep-core,kp,kp10307,10,soep-core-1994-pe
soep-core,kp,kp10308,10,soep-core-1994-pe
soep-core,kp,kp10309,10,soep-core-1994-pe
soep-core,kp,kp10310,10,soep-core-1994-pe
soep-core,kp,kp10311,10,soep-core-1994-pe
soep-core,kp,kp10312,10,soep-core-1994-pe
soep-core,kp,kp10313,10,soep-core-1994-pe
soep-core,kp,kp10314,10,soep-core-1994-pe
soep-core,kp,kp10315,10,soep-core-1994-pe
soep-core,kp,kp10316,10,soep-core-1994-pe
soep-core,kp,kp10317,10,soep-core-1994-pe
soep-core,kp,kp10401,10,soep-core-1994-pe
soep-core,kp,kp10402,10,soep-core-1994-pe
soep-core,kp,kp1101,11,soep-core-1994-pe
soep-core,kp,kp1102,11,soep-core-1994-pe
soep-core,kp,kp37,37,soep-core-1994-pe
soep-core,kp,kp3801,38,soep-core-1994-pe
soep-core,kp,kp3802,38,soep-core-1994-pe
soep-core,kp,kp39,39,soep-core-1994-pe
soep-core,kp,kp42,42,soep-core-1994-pe
soep-core,kp,kp4301,43,soep-core-1994-pe
soep-core,kp,kp4302,43,soep-core-1994-pe
soep-core,kp,kp4303,43,soep-core-1994-pe
soep-core,kp,kp4304,43,soep-core-1994-pe
soep-core,kp,kp4306,43,soep-core-1994-pe
soep-core,kp,kp44,44,soep-core-1994-pe
soep-core,kp,kp46,46,soep-core-1994-pe
soep-core,kp,kp50,50,soep-core-1994-pe
soep-core,kp,kp5103,51,soep-core-1994-pe
soep-core,kp,kp53,53,soep-core-1994-pe
soep-core,kp,kp54,54,soep-core-1994-pe
soep-core,kp,kp55,55,soep-core-1994-pe
soep-core,kp,kp58o,58,soep-core-1994-pe
soep-core,kp,kp6201,62,soep-core-1994-pe
soep-core,kp,kp6202,62,soep-core-1994-pe
soep-core,kp,kp63,63,soep-core-1994-pe
soep-core,kp,kp6701,67,soep-core-1994-pe
soep-core,kp,kp6702,67,soep-core-1994-pe
soep-core,kp,kp6703,67,soep-core-1994-pe
soep-core,kp,kp6704,67,soep-core-1994-pe
soep-core,kp,kp6705,67,soep-core-1994-pe
soep-core,kp,kp6706,67,soep-core-1994-pe
soep-core,kp,kp6707,67,soep-core-1994-pe
soep-core,kp,kp6708,67,soep-core-1994-pe
soep-core,kp,kp6709,67,soep-core-1994-pe
soep-core,kp,kp6710,67,soep-core-1994-pe
soep-core,kp,kp6711,67,soep-core-1994-pe
soep-core,kp,kp7303,73,soep-core-1994-pe
soep-core,kp,kp7305,73,soep-core-1994-pe
soep-core,kp,kp7701,77,soep-core-1994-pe
soep-core,kp,kp7703,77,soep-core-1994-pe
soep-core,kp,kp7705,77,soep-core-1994-pe
soep-core,kp,kp7707,77,soep-core-1994-pe
soep-core,kp,kp7709,77,soep-core-1994-pe
soep-core,kp,kp7711,77,soep-core-1994-pe
soep-core,kp,kp7713,77,soep-core-1994-pe
soep-core,kp,kp7801,78,soep-core-1994-pe
soep-core,kp,kp7803,78,soep-core-1994-pe
soep-core,kp,kp7805,78,soep-core-1994-pe
soep-core,kp,kp8003,80,soep-core-1994-pe
soep-core,kp,kp8004,80,soep-core-1994-pe
soep-core,kp,kp8108,81,soep-core-1994-pe
soep-core,kp,kp8109,81,soep-core-1994-pe
soep-core,kp,kp83,83,soep-core-1994-pe
soep-core,kp,kp9301,93,soep-core-1994-pe
soep-core,kp,kp9302,93,soep-core-1994-pe
soep-core,kp,kp9303,93,soep-core-1994-pe
soep-core,kp,kp9304,93,soep-core-1994-pe
soep-core,kp,kp9306,93,soep-core-1994-pe
soep-core,kp,kp9307,93,soep-core-1994-pe
soep-core,kp,kp9309a,93,soep-core-1994-pe
soep-core,kp,kp9310,93,soep-core-1994-pe
soep-core,lh,lh05,5,soep-core-1995-hh
soep-core,lh,lh40,40,soep-core-1995-hh
soep-core,lh,lh41,41,soep-core-1995-hh
soep-core,lh,lh4201,42,soep-core-1995-hh
soep-core,lh,lh4202,42,soep-core-1995-hh
soep-core,lh,lh4401,44,soep-core-1995-hh
soep-core,lh,lh4402,44,soep-core-1995-hh
soep-core,lh,lh4804,48,soep-core-1995-hh
soep-core,lh,lh50,50,soep-core-1995-hh
soep-core,lh,lh5101,51,soep-core-1995-hh
soep-core,lh,lh5102,51,soep-core-1995-hh
soep-core,lh,lh58,58,soep-core-1995-hh
soep-core,lpausl,lp100a,10,soep-core-1995-pe
soep-core,lpausl,lp107a02,10,soep-core-1995-pe
soep-core,lp,lp0101,1,soep-core-1995-pe
soep-core,lp,lp0102,1,soep-core-1995-pe
soep-core,lp,lp0103,1,soep-core-1995-pe
soep-core,lp,lp0104,1,soep-core-1995-pe
soep-core,lp,lp0105,1,soep-core-1995-pe
soep-core,lp,lp0108,1,soep-core-1995-pe
soep-core,lp,lp0109,1,soep-core-1995-pe
soep-core,lp,lp0201,2,soep-core-1995-pe
soep-core,lp,lp0202,2,soep-core-1995-pe
soep-core,lp,lp0203,2,soep-core-1995-pe
soep-core,lp,lp0204,2,soep-core-1995-pe
soep-core,lp,lp0205,2,soep-core-1995-pe
soep-core,lp,lp0206,2,soep-core-1995-pe
soep-core,lp,lp0207,2,soep-core-1995-pe
soep-core,lp,lp0301,3,soep-core-1995-pe
soep-core,lp,lp0302,3,soep-core-1995-pe
soep-core,lp,lp0303,3,soep-core-1995-pe
soep-core,lp,lp0304,3,soep-core-1995-pe
soep-core,lp,lp0501,5,soep-core-1995-pe
soep-core,lp,lp0502,5,soep-core-1995-pe
soep-core,lp,lp0701,7,soep-core-1995-pe
soep-core,lp,lp0702,7,soep-core-1995-pe
soep-core,lp,lp0703,7,soep-core-1995-pe
soep-core,lp,lp0704,7,soep-core-1995-pe
soep-core,lp,lp0705,7,soep-core-1995-pe
soep-core,lp,lp0706,7,soep-core-1995-pe
soep-core,lp,lp0707,7,soep-core-1995-pe
soep-core,lp,lp0709,7,soep-core-1995-pe
soep-core,lp,lp0710,7,soep-core-1995-pe
soep-core,lp,lp101,10,soep-core-1995-pe
soep-core,lp,lp10301,10,soep-core-1995-pe
soep-core,lp,lp10302,10,soep-core-1995-pe
soep-core,lp,lp10303,10,soep-core-1995-pe
soep-core,lp,lp10304,10,soep-core-1995-pe
soep-core,lp,lp10305,10,soep-core-1995-pe
soep-core,lp,lp10306,10,soep-core-1995-pe
soep-core,lp,lp10307,10,soep-core-1995-pe
soep-core,lp,lp10308,10,soep-core-1995-pe
soep-core,lp,lp10309,10,soep-core-1995-pe
soep-core,lp,lp10310,10,soep-core-1995-pe
soep-core,lp,lp10311,10,soep-core-1995-pe
soep-core,lp,lp10312,10,soep-core-1995-pe
soep-core,lp,lp10313,10,soep-core-1995-pe
soep-core,lp,lp10314,10,soep-core-1995-pe
soep-core,lp,lp10315,10,soep-core-1995-pe
soep-core,lp,lp10316,10,soep-core-1995-pe
soep-core,lp,lp10317,10,soep-core-1995-pe
soep-core,lp,lp10401,10,soep-core-1995-pe
soep-core,lp,lp10402,10,soep-core-1995-pe
soep-core,lp,lp29,29,soep-core-1995-pe
soep-core,lp,lp3001,30,soep-core-1995-pe
soep-core,lp,lp3002,30,soep-core-1995-pe
soep-core,lp,lp31,31,soep-core-1995-pe
soep-core,lp,lp34,34,soep-core-1995-pe
soep-core,lp,lp3501,35,soep-core-1995-pe
soep-core,lp,lp3502,35,soep-core-1995-pe
soep-core,lp,lp3503,35,soep-core-1995-pe
soep-core,lp,lp3504,35,soep-core-1995-pe
soep-core,lp,lp3505,35,soep-core-1995-pe
soep-core,lp,lp3507,35,soep-core-1995-pe
soep-core,lp,lp37,37,soep-core-1995-pe
soep-core,lp,lp41,41,soep-core-1995-pe
soep-core,lp,lp42,42,soep-core-1995-pe
soep-core,lp,lp4303,43,soep-core-1995-pe
soep-core,lp,lp44,44,soep-core-1995-pe
soep-core,lp,lp46,46,soep-core-1995-pe
soep-core,lp,lp4701,47,soep-core-1995-pe
soep-core,lp,lp4702,47,soep-core-1995-pe
soep-core,lp,lp4703,47,soep-core-1995-pe
soep-core,lp,lp4704,47,soep-core-1995-pe
soep-core,lp,lp4705,47,soep-core-1995-pe
soep-core,lp,lp4706,47,soep-core-1995-pe
soep-core,lp,lp4707,47,soep-core-1995-pe
soep-core,lp,lp4708,47,soep-core-1995-pe
soep-core,lp,lp4709,47,soep-core-1995-pe
soep-core,lp,lp4710,47,soep-core-1995-pe
soep-core,lp,lp4711,47,soep-core-1995-pe
soep-core,lp,lp4712,47,soep-core-1995-pe
soep-core,lp,lp4713,47,soep-core-1995-pe
soep-core,lp,lp5101,51,soep-core-1995-pe
soep-core,lp,lp5102,51,soep-core-1995-pe
soep-core,lp,lp52,52,soep-core-1995-pe
soep-core,lp,lp67,67,soep-core-1995-pe
soep-core,lp,lp68,68,soep-core-1995-pe
soep-core,lp,lp6901,69,soep-core-1995-pe
soep-core,lp,lp6902,69,soep-core-1995-pe
soep-core,lp,lp7001,70,soep-core-1995-pe
soep-core,lp,lp7002,70,soep-core-1995-pe
soep-core,lp,lp7702,77,soep-core-1995-pe
soep-core,lp,lp7704,77,soep-core-1995-pe
soep-core,lp,lp7706,77,soep-core-1995-pe
soep-core,lp,lp7708,77,soep-core-1995-pe
soep-core,lp,lp7710,77,soep-core-1995-pe
soep-core,lp,lp7712,77,soep-core-1995-pe
soep-core,lp,lp7714,77,soep-core-1995-pe
soep-core,lp,lp7716,77,soep-core-1995-pe
soep-core,lp,lp7718,77,soep-core-1995-pe
soep-core,lp,lp7903,79,soep-core-1995-pe
soep-core,lp,lp7905,79,soep-core-1995-pe
soep-core,lp,lp81a01,81,soep-core-1995-pe
soep-core,lp,lp81b01,81,soep-core-1995-pe
soep-core,lp,lp81c01,81,soep-core-1995-pe
soep-core,lp,lp81d01,81,soep-core-1995-pe
soep-core,lp,lp81e01,81,soep-core-1995-pe
soep-core,lp,lp81f01,81,soep-core-1995-pe
soep-core,lp,lp81g02,81,soep-core-1995-pe
soep-core,lp,lp81h01,81,soep-core-1995-pe
soep-core,lp,lp81i01,81,soep-core-1995-pe
soep-core,lp,lp81j01,81,soep-core-1995-pe
soep-core,lp,lp81k01,81,soep-core-1995-pe
soep-core,lp,lp8201,82,soep-core-1995-pe
soep-core,lp,lp8203,82,soep-core-1995-pe
soep-core,lp,lp8205,82,soep-core-1995-pe
soep-core,lp,lp8207,82,soep-core-1995-pe
soep-core,lp,lp8209,82,soep-core-1995-pe
soep-core,lp,lp8211,82,soep-core-1995-pe
soep-core,lp,lp8213,82,soep-core-1995-pe
soep-core,lp,lp8301,83,soep-core-1995-pe
soep-core,lp,lp8303,83,soep-core-1995-pe
soep-core,lp,lp8305,83,soep-core-1995-pe
soep-core,lp,lp8503,85,soep-core-1995-pe
soep-core,lp,lp8504,85,soep-core-1995-pe
soep-core,lp,lp8608,86,soep-core-1995-pe
soep-core,lp,lp8609,86,soep-core-1995-pe
soep-core,lp,lp8801,88,soep-core-1995-pe
soep-core,lp,lp8802,88,soep-core-1995-pe
soep-core,lp,lp8803,88,soep-core-1995-pe
soep-core,lp,lp8804,88,soep-core-1995-pe
soep-core,lp,lp8805,88,soep-core-1995-pe
soep-core,lp,lp8806,88,soep-core-1995-pe
soep-core,lp,lp8807,88,soep-core-1995-pe
soep-core,lp,lp8808,88,soep-core-1995-pe
soep-core,lp,lp8809,88,soep-core-1995-pe
soep-core,lp,lp8810,88,soep-core-1995-pe
soep-core,lp,lp8811,88,soep-core-1995-pe
soep-core,lp,lp89,89,soep-core-1995-pe
soep-core,lp,lp9901,99,soep-core-1995-pe
soep-core,lp,lp9902,99,soep-core-1995-pe
soep-core,lp,lp9903,99,soep-core-1995-pe
soep-core,lp,lp9904,99,soep-core-1995-pe
soep-core,lp,lp9906,99,soep-core-1995-pe
soep-core,lp,lp9907,99,soep-core-1995-pe
soep-core,lp,lp9910,99,soep-core-1995-pe
soep-core,lp,lp99a09,99,soep-core-1995-pe
soep-core,mh,mh06,6,soep-core-1996-hh
soep-core,mh,mh40,40,soep-core-1996-hh
soep-core,mh,mh41,41,soep-core-1996-hh
soep-core,mh,mh4201,42,soep-core-1996-hh
soep-core,mh,mh4202,42,soep-core-1996-hh
soep-core,mh,mh4401,44,soep-core-1996-hh
soep-core,mh,mh4402,44,soep-core-1996-hh
soep-core,mh,mh4804,48,soep-core-1996-hh
soep-core,mh,mh50,50,soep-core-1996-hh
soep-core,mh,mh5101,51,soep-core-1996-hh
soep-core,mh,mh5102,51,soep-core-1996-hh
soep-core,mh,mh59,59,soep-core-1996-hh
