study,dataset,variable,label,concept,questionnaire,question,item,is_primary_key,basket_key,basket_is_default
soep-core,kpkal,kp1k007,,kal1k007,,,,,,false
soep-core,kpkal,kp1k008,,kal1k008,,,,,,false
soep-core,kpkal,kp1k009,,kal1k009,,,,,,false
soep-core,kpkal,kp1k01,,kal1k01,,,,,,false
soep-core,kpkal,kp1k010,,kal1k010,,,,,,false
soep-core,kpkal,kp1k011,,kal1k011,,,,,,false
soep-core,kpkal,kp1k012,,kal1k012,,,,,,false
soep-core,kpkal,kp1k02,,kal1k02,,,,,,false
soep-core,kpkal,kp2a,,kal2a,,,,,,false
soep-core,kpkal,kp2a001,,kal2a001,,,,,,false
soep-core,kpkal,kp2a002,,kal2a002,,,,,,false
soep-core,kpkal,kp2a003,,kal2a003,,,,,,false
soep-core,kpkal,kp2a004,,kal2a004,,,,,,false
soep-core,kpkal,kp2a005,,kal2a005,,,,,,false
soep-core,kpkal,kp2a006,,kal2a006,,,,,,false
soep-core,kpkal,kp2a007,,kal2a007,,,,,,false
soep-core,kpkal,kp2a008,,kal2a008,,,,,,false
soep-core,kpkal,kp2a009,,kal2a009,,,,,,false
soep-core,kpkal,kp2a01,,kal2a01,,,,,,false
soep-core,kpkal,kp2a010,,kal2a010,,,,,,false
soep-core,kpkal,kp2a011,,kal2a011,,,,,,false
soep-core,kpkal,kp2a012,,kal2a012,,,,,,false
soep-core,kpkal,kp2a02,,kal2a02,,,,,,false
soep-core,kpkal,kp2a03,,kal2a03,,,,,,false
soep-core,kpkal,kp2b,,kal2b,,,,,,false
soep-core,kpkal,kp2b001,,kal2b001,,,,,,false
soep-core,kpkal,kp2b002,,kal2b002,,,,,,false
soep-core,kpkal,kp2b003,,kal2b003,,,,,,false
soep-core,kpkal,kp2b004,,kal2b004,,,,,,false
soep-core,kpkal,kp2b005,,kal2b005,,,,,,false
soep-core,kpkal,kp2b006,,kal2b006,,,,,,false
soep-core,kpkal,kp2b007,,kal2b007,,,,,,false
soep-core,kpkal,kp2b008,,kal2b008,,,,,,false
soep-core,kpkal,kp2b009,,kal2b009,,,,,,false
soep-core,kpkal,kp2b01,,kal2b01,,,,,,false
soep-core,kpkal,kp2b010,,kal2b010,,,,,,false
soep-core,kpkal,kp2b011,,kal2b011,,,,,,false
soep-core,kpkal,kp2b012,,kal2b012,,,,,,false
soep-core,kpkal,kp2b02,,kal2b02,,,,,,false
soep-core,kpkal,kp2b03,,kal2b03,,,,,,false
soep-core,kpkal,kp2c,,kal2c,,,,,,false
soep-core,kpkal,kp2c001,,kal2c001,,,,,,false
soep-core,kpkal,kp2c002,,kal2c002,,,,,,false
soep-core,kpkal,kp2c003,,kal2c003,,,,,,false
soep-core,kpkal,kp2c004,,kal2c004,,,,,,false
soep-core,kpkal,kp2c005,,kal2c005,,,,,,false
soep-core,kpkal,kp2c006,,kal2c006,,,,,,false
soep-core,kpkal,kp2c007,,kal2c007,,,,,,false
soep-core,kpkal,kp2c008,,kal2c008,,,,,,false
soep-core,kpkal,kp2c009,,kal2c009,,,,,,false
soep-core,kpkal,kp2c01,,kal2c01,,,,,,false
soep-core,kpkal,kp2c010,,kal2c010,,,,,,false
soep-core,kpkal,kp2c011,,kal2c011,,,,,,false
soep-core,kpkal,kp2c012,,kal2c012,,,,,,false
soep-core,kpkal,kp2c02,,kal2c02,,,,,,false
soep-core,kpkal,kp2c03,,kal2c03,,,,,,false
soep-core,kpkal,kp2d,,kal2d,,,,,,false
soep-core,kpkal,kp2d001,,kal2d001,,,,,,false
soep-core,kpkal,kp2d002,,kal2d002,,,,,,false
soep-core,kpkal,kp2d003,,kal2d003,,,,,,false
soep-core,kpkal,kp2d004,,kal2d004,,,,,,false
soep-core,kpkal,kp2d005,,kal2d005,,,,,,false
soep-core,kpkal,kp2d006,,kal2d006,,,,,,false
soep-core,kpkal,kp2d007,,kal2d007,,,,,,false
soep-core,kpkal,kp2d008,,kal2d008,,,,,,false
soep-core,kpkal,kp2d009,,kal2d009,,,,,,false
soep-core,kpkal,kp2d01,,kal2d01,,,,,,false
soep-core,kpkal,kp2d010,,kal2d010,,,,,,false
soep-core,kpkal,kp2d011,,kal2d011,,,,,,false
soep-core,kpkal,kp2d012,,kal2d012,,,,,,false
soep-core,kpkal,kp2d02,,kal2d02,,,,,,false
soep-core,kpkal,kp2d03,,kal2d03,,,,,,false
soep-core,kpkal,kp2e,,kal2e,,,,,,false
soep-core,kpkal,kp2e001,,kal2e001,,,,,,false
soep-core,kpkal,kp2e002,,kal2e002,,,,,,false
soep-core,kpkal,kp2e003,,kal2e003,,,,,,false
soep-core,kpkal,kp2e004,,kal2e004,,,,,,false
soep-core,kpkal,kp2e005,,kal2e005,,,,,,false
soep-core,kpkal,kp2e006,,kal2e006,,,,,,false
soep-core,kpkal,kp2e007,,kal2e007,,,,,,false
soep-core,kpkal,kp2e008,,kal2e008,,,,,,false
soep-core,kpkal,kp2e009,,kal2e009,,,,,,false
soep-core,kpkal,kp2e01,,kal2e01,,,,,,false
soep-core,kpkal,kp2e010,,kal2e010,,,,,,false
soep-core,kpkal,kp2e011,,kal2e011,,,,,,false
soep-core,kpkal,kp2e012,,kal2e012,,,,,,false
soep-core,kpkal,kp2e02,,kal2e02,,,,,,false
soep-core,kpkal,kp2e03,,kal2e03,,,,,,false
soep-core,kpkal,kp2f,,kal2f,,,,,,false
soep-core,kpkal,kp2f001,,kal2f001,,,,,,false
soep-core,kpkal,kp2f002,,kal2f002,,,,,,false
soep-core,kpkal,kp2f003,,kal2f003,,,,,,false
soep-core,kpkal,kp2f004,,kal2f004,,,,,,false
soep-core,kpkal,kp2f005,,kal2f005,,,,,,false
soep-core,kpkal,kp2f006,,kal2f006,,,,,,false
soep-core,kpkal,kp2f007,,kal2f007,,,,,,false
soep-core,kpkal,kp2f008,,kal2f008,,,,,,false
soep-core,kpkal,kp2f009,,kal2f009,,,,,,false
soep-core,kpkal,kp2f01,,kal2f01,,,,,,false
soep-core,kpkal,kp2f010,,kal2f010,,,,,,false
soep-core,kpkal,kp2f011,,kal2f011,,,,,,false
soep-core,kpkal,kp2f012,,kal2f012,,,,,,false
soep-core,kpkal,kp2f02,,kal2f02,,,,,,false
soep-core,kpkal,kp2f03,,kal2f03,,,,,,false
soep-core,kpkal,kp2g,,kal2g,,,,,,false
soep-core,kpkal,kp2g001,,kal2g001,,,,,,false
soep-core,kpkal,kp2g002,,kal2g002,,,,,,false
soep-core,kpkal,kp2g003,,kal2g003,,,,,,false
soep-core,kpkal,kp2g004,,kal2g004,,,,,,false
soep-core,kpkal,kp2g005,,kal2g005,,,,,,false
soep-core,kpkal,kp2g006,,kal2g006,,,,,,false
soep-core,kpkal,kp2g007,,kal2g007,,,,,,false
soep-core,kpkal,kp2g008,,kal2g008,,,,,,false
soep-core,kpkal,kp2g009,,kal2g009,,,,,,false
soep-core,kpkal,kp2g01,,kal2g01,,,,,,false
soep-core,kpkal,kp2g010,,kal2g010,,,,,,false
soep-core,kpkal,kp2g011,,kal2g011,,,,,,false
soep-core,kpkal,kp2g012,,kal2g012,,,,,,false
soep-core,kpkal,kp2g02,,kal2g02,,,,,,false
soep-core,kpkal,kp2g03,,kal2g03,,,,,,false
soep-core,kpkal,kp2h,,kal2h,,,,,,false
soep-core,kpkal,kp2h001,,kal2h001,,,,,,false
soep-core,kpkal,kp2h002,,kal2h002,,,,,,false
soep-core,kpkal,kp2h003,,kal2h003,,,,,,false
soep-core,kpkal,kp2h004,,kal2h004,,,,,,false
soep-core,kpkal,kp2h005,,kal2h005,,,,,,false
soep-core,kpkal,kp2h006,,kal2h006,,,,,,false
soep-core,kpkal,kp2h007,,kal2h007,,,,,,false
soep-core,kpkal,kp2h008,,kal2h008,,,,,,false
soep-core,kpkal,kp2h009,,kal2h009,,,,,,false
soep-core,kpkal,kp2h01,,kal2h01,,,,,,false
soep-core,kpkal,kp2h010,,kal2h010,,,,,,false
soep-core,kpkal,kp2h011,,kal2h011,,,,,,false
soep-core,kpkal,kp2h012,,kal2h012,,,,,,false
soep-core,kpkal,kp2h02,,kal2h02,,,,,,false
soep-core,kpkal,kp2h03,,kal2h03,,,,,,false
soep-core,kpkal,kp2j,,kal2j,,,,,,false
soep-core,kpkal,kp2j001,,kal2j001,,,,,,false
soep-core,kpkal,kp2j002,,kal2j002,,,,,,false
soep-core,kpkal,kp2j003,,kal2j003,,,,,,false
soep-core,kpkal,kp2j004,,kal2j004,,,,,,false
soep-core,kpkal,kp2j005,,kal2j005,,,,,,false
soep-core,kpkal,kp2j006,,kal2j006,,,,,,false
soep-core,kpkal,kp2j007,,kal2j007,,,,,,false
soep-core,kpkal,kp2j008,,kal2j008,,,,,,false
soep-core,kpkal,kp2j009,,kal2j009,,,,,,false
soep-core,kpkal,kp2j01,,kal2j01,,,,,,false
soep-core,kpkal,kp2j010,,kal2j010,,,,,,false
soep-core,kpkal,kp2j011,,kal2j011,,,,,,false
soep-core,kpkal,kp2j012,,kal2j012,,,,,,false
soep-core,kpkal,kp2j02,,kal2j02,,,,,,false
soep-core,kpkal,kp2j03,,kal2j03,,,,,,false
soep-core,kpkal,kp2k,,kal2k,,,,,,false
soep-core,kpkal,kp2k001,,kal2k001,,,,,,false
soep-core,kpkal,kp2k002,,kal2k002,,,,,,false
soep-core,kpkal,kp2k003,,kal2k003,,,,,,false
soep-core,kpkal,kp2k004,,kal2k004,,,,,,false
soep-core,kpkal,kp2k005,,kal2k005,,,,,,false
soep-core,kpkal,kp2k006,,kal2k006,,,,,,false
soep-core,kpkal,kp2k007,,kal2k007,,,,,,false
soep-core,kpkal,kp2k008,,kal2k008,,,,,,false
soep-core,kpkal,kp2k009,,kal2k009,,,,,,false
soep-core,kpkal,kp2k01,,kal2k01,,,,,,false
soep-core,kpkal,kp2k010,,kal2k010,,,,,,false
soep-core,kpkal,kp2k011,,kal2k011,,,,,,false
soep-core,kpkal,kp2k012,,kal2k012,,,,,,false
soep-core,kpkal,kp2k02,,kal2k02,,,,,,false
soep-core,kpkal,kp2k03,,kal2k03,,,,,,false
soep-core,kpkal,kp2m,,kal2m,,,,,,false
soep-core,kpkal,kp2m001,,kal2m001,,,,,,false
soep-core,kpkal,kp2m002,,kal2m002,,,,,,false
soep-core,kpkal,kp2m003,,kal2m003,,,,,,false
soep-core,kpkal,kp2m004,,kal2m004,,,,,,false
soep-core,kpkal,kp2m005,,kal2m005,,,,,,false
soep-core,kpkal,kp2m006,,kal2m006,,,,,,false
soep-core,kpkal,kp2m007,,kal2m007,,,,,,false
soep-core,kpkal,kp2m008,,kal2m008,,,,,,false
soep-core,kpkal,kp2m009,,kal2m009,,,,,,false
soep-core,kpkal,kp2m01,,kal2m01,,,,,,false
soep-core,kpkal,kp2m010,,kal2m010,,,,,,false
soep-core,kpkal,kp2m011,,kal2m011,,,,,,false
soep-core,kpkal,kp2m012,,kal2m012,,,,,,false
soep-core,kpkal,kp2m02,,kal2m02,,,,,,false
soep-core,kpkal,kp2m03,,kal2m03,,,,,,false
soep-core,kpkal,kp2n,,kal2n,,,,,,false
soep-core,kpkal,kp2n001,,kal2n001,,,,,,false
soep-core,kpkal,kp2n002,,kal2n002,,,,,,false
soep-core,kpkal,kp2n003,,kal2n003,,,,,,false
soep-core,kpkal,kp2n004,,kal2n004,,,,,,false
soep-core,kpkal,kp2n005,,kal2n005,,,,,,false
soep-core,kpkal,kp2n006,,kal2n006,,,,,,false
soep-core,kpkal,kp2n007,,kal2n007,,,,,,false
soep-core,kpkal,kp2n008,,kal2n008,,,,,,false
soep-core,kpkal,kp2n009,,kal2n009,,,,,,false
soep-core,kpkal,kp2n01,,kal2n01,,,,,,false
soep-core,kpkal,kp2n010,,kal2n010,,,,,,false
soep-core,kpkal,kp2n011,,kal2n011,,,,,,false
soep-core,kpkal,kp2n012,,kal2n012,,,,,,false
soep-core,kpkal,kp2n02,,item_1923,,,,,,false
soep-core,kpkal,persnr,,_pid,,,,,,false
soep-core,kpluecke,hhnr,,,,,,,,
soep-core,kpluecke,hhnrakt,,,,,,,,
soep-core,kpluecke,kbefrper,,,,,,,,
soep-core,kpluecke,kbranchb,,,,,,,,
soep-core,kpluecke,kbranche,,,,,,,,
soep-core,kpluecke,khhnr,,,,,,,,
soep-core,kpluecke,kisco,,,,,,,,
soep-core,kpluecke,kisco88,,,,,,,,
soep-core,kpluecke,kiscoh,,,,,,,,
soep-core,kpluecke,kiscohn,,,,,,,,
soep-core,kpluecke,kiscon,,,,,,,,
soep-core,kpluecke,kiscon88,,,,,,,,
soep-core,kpluecke,kiscou,,,,,,,,
soep-core,kpluecke,kiscoun,,,,,,,,
soep-core,kpluecke,kp0101,,,,,,,,
soep-core,kpluecke,kp0102,,,,,,,,
soep-core,kpluecke,kp0103,,,,,,,,
soep-core,kpluecke,kp0104,,,,,,,,
soep-core,kpluecke,kp0105,,,,,,,,
soep-core,kpluecke,kp0106,,,,,,,,
soep-core,kpluecke,kp0107,,,,,,,,
soep-core,kpluecke,kp0108,,,,,,,,
soep-core,kpluecke,kp0109,,,,,,,,
soep-core,kpluecke,kp0201,,,,,,,,
soep-core,kpluecke,kp0202,,,,,,,,
soep-core,kpluecke,kp0203,,,,,,,,
soep-core,kpluecke,kp03,,,,,,,,
soep-core,kpluecke,kp04,,,,,,,,
soep-core,kpluecke,kp05,,,,,,,,
soep-core,kpluecke,kp0601,,,,,,,,
soep-core,kpluecke,kp0602,,,,,,,,
soep-core,kpluecke,kp0701,,,,,,,,
soep-core,kpluecke,kp0702,,,,,,,,
soep-core,kpluecke,kp0801,,,,,,,,
soep-core,kpluecke,kp0802,,,,,,,,
soep-core,kpluecke,kp0803,,,,,,,,
soep-core,kpluecke,kp0804,,,,,,,,
soep-core,kpluecke,kp0805,,,,,,,,
soep-core,kpluecke,kp0806,,,,,,,,
soep-core,kpluecke,kp0807,,,,,,,,
soep-core,kpluecke,kp0901,,,,,,,,
soep-core,kpluecke,kp0902,,,,,,,,
soep-core,kpluecke,kp0903,,,,,,,,
soep-core,kpluecke,kp0904,,,,,,,,
soep-core,kpluecke,kp10001,,,,,,,,
soep-core,kpluecke,kp10002,,,,,,,,
soep-core,kpluecke,kp101,,,,,,,,
soep-core,kpluecke,kp10201,,,,,,,,
soep-core,kpluecke,kp10202,,,,,,,,
soep-core,kpluecke,kp10301,,,,,,,,
soep-core,kpluecke,kp10302,,,,,,,,
soep-core,kpluecke,kp10303,,,,,,,,
soep-core,kpluecke,kp10304,,,,,,,,
soep-core,kpluecke,kp10305,,,,,,,,
soep-core,kpluecke,kp10306,,,,,,,,
soep-core,kpluecke,kp10307,,,,,,,,
soep-core,kpluecke,kp10308,,,,,,,,
soep-core,kpluecke,kp10309,,,,,,,,
soep-core,kpluecke,kp10310,,,,,,,,
soep-core,kpluecke,kp10311,,,,,,,,
soep-core,kpluecke,kp10312,,,,,,,,
soep-core,kpluecke,kp10313,,,,,,,,
soep-core,kpluecke,kp10314,,,,,,,,
soep-core,kpluecke,kp10315,,,,,,,,
soep-core,kpluecke,kp10316,,,,,,,,
soep-core,kpluecke,kp10317,,,,,,,,
soep-core,kpluecke,kp10318,,,,,,,,
soep-core,kpluecke,kp10401,,,,,,,,
soep-core,kpluecke,kp10402,,,,,,,,
soep-core,kpluecke,kp1101,,,,,,,,
soep-core,kpluecke,kp1102,,,,,,,,
soep-core,kpluecke,kp1201,,,,,,,,
soep-core,kpluecke,kp1202,,,,,,,,
soep-core,kpluecke,kp1203,,,,,,,,
soep-core,kpluecke,kp1204,,,,,,,,
soep-core,kpluecke,kp1205,,,,,,,,
soep-core,kpluecke,kp1206,,,,,,,,
soep-core,kpluecke,kp1207,,,,,,,,
soep-core,kpluecke,kp1208,,,,,,,,
soep-core,kpluecke,kp1301,,,,,,,,
soep-core,kpluecke,kp1302,,,,,,,,
soep-core,kpluecke,kp1303,,,,,,,,
soep-core,kpluecke,kp1304,,,,,,,,
soep-core,kpluecke,kp1305,,,,,,,,
soep-core,kpluecke,kp1306,,,,,,,,
soep-core,kpluecke,kp1307,,,,,,,,
soep-core,kpluecke,kp1308,,,,,,,,
soep-core,kpluecke,kp1309,,,,,,,,
soep-core,kpluecke,kp1310,,,,,,,,
soep-core,kpluecke,kp1311,,,,,,,,
soep-core,kpluecke,kp14,,,,,,,,
soep-core,kpluecke,kp1501,,,,,,,,
soep-core,kpluecke,kp1502,,,,,,,,
soep-core,kpluecke,kp1503,,,,,,,,
soep-core,kpluecke,kp1504,,,,,,,,
soep-core,kpluecke,kp1505,,,,,,,,
soep-core,kpluecke,kp1506,,,,,,,,
soep-core,kpluecke,kp1507,,,,,,,,
soep-core,kpluecke,kp1508,,,,,,,,
soep-core,kpluecke,kp16,,,,,,,,
soep-core,kpluecke,kp18,,,,,,,,
soep-core,kpluecke,kp1901,,,,,,,,
soep-core,kpluecke,kp1902,,,,,,,,
soep-core,kpluecke,kp1903,,,,,,,,
soep-core,kpluecke,kp1904,,,,,,,,
soep-core,kpluecke,kp1905,,,,,,,,
soep-core,kpluecke,kp1906,,,,,,,,
soep-core,kpluecke,kp1907,,,,,,,,
soep-core,kpluecke,kp1908,,,,,,,,
soep-core,kpluecke,kp1909,,,,,,,,
soep-core,kpluecke,kp1910,,,,,,,,
soep-core,kpluecke,kp1911,,,,,,,,
soep-core,kpluecke,kp1912,,,,,,,,
soep-core,kpluecke,kp1913,,,,,,,,
soep-core,kpluecke,kp1914,,,,,,,,
soep-core,kpluecke,kp1915,,,,,,,,
soep-core,kpluecke,kp20,,,,,,,,
soep-core,kpluecke,kp2101,,,,,,,,
soep-core,kpluecke,kp2102,,,,,,,,
soep-core,kpluecke,kp2201,,,,,,,,
soep-core,kpluecke,kp2202,,,,,,,,
soep-core,kpluecke,kp2301,,,,,,,,
soep-core,kpluecke,kp2302,,,,,,,,
soep-core,kpluecke,kp2303,,,,,,,,
soep-core,kpluecke,kp2304,,,,,,,,
soep-core,kpluecke,kp2305,,,,,,,,
soep-core,kpluecke,kp2306,,,,,,,,
soep-core,kpluecke,kp2307,,,,,,,,
soep-core,kpluecke,kp2308,,,,,,,,
soep-core,kpluecke,kp2309,,,,,,,,
soep-core,kpluecke,kp2310,,,,,,,,
soep-core,kpluecke,kp2311,,,,,,,,
soep-core,kpluecke,kp2312,,,,,,,,
soep-core,kpluecke,kp2401,,,,,,,,
soep-core,kpluecke,kp2402,,,,,,,,
soep-core,kpluecke,kp25,,,,,,,,
soep-core,kpluecke,kp26,,,,,,,,
soep-core,kpluecke,kp27,,,,,,,,
soep-core,kpluecke,kp28,,,,,,,,
soep-core,kpluecke,kp29,,,,,,,,
soep-core,kpluecke,kp30,,,,,,,,
soep-core,kpluecke,kp31,,,,,,,,
soep-core,kpluecke,kp32,,,,,,,,
soep-core,kpluecke,kp33,,,,,,,,
soep-core,kpluecke,kp3401,,,,,,,,
soep-core,kpluecke,kp3402,,,,,,,,
soep-core,kpluecke,kp35,,,,,,,,
soep-core,kpluecke,kp36,,,,,,,,
soep-core,kpluecke,kp37,,,,,,,,
soep-core,kpluecke,kp3801,,,,,,,,
soep-core,kpluecke,kp3802,,,,,,,,
soep-core,kpluecke,kp39,,,,,,,,
soep-core,kpluecke,kp4001,,,,,,,,
soep-core,kpluecke,kp4002,,,,,,,,
soep-core,kpluecke,kp4003,,,,,,,,
soep-core,kpluecke,kp4004,,,,,,,,
soep-core,kpluecke,kp4005,,,,,,,,
soep-core,kpluecke,kp4006,,,,,,,,
soep-core,kpluecke,kp4007,,,,,,,,
soep-core,kpluecke,kp4008,,,,,,,,
soep-core,kpluecke,kp41,,,,,,,,
soep-core,kpluecke,kp42,,,,,,,,
soep-core,kpluecke,kp4301,,,,,,,,
soep-core,kpluecke,kp4302,,,,,,,,
soep-core,kpluecke,kp4303,,,,,,,,
soep-core,kpluecke,kp4304,,,,,,,,
soep-core,kpluecke,kp4305,,,,,,,,
soep-core,kpluecke,kp4306,,,,,,,,
soep-core,kpluecke,kp44,,,,,,,,
soep-core,kpluecke,kp46,,,,,,,,
soep-core,kpluecke,kp4701,,,,,,,,
soep-core,kpluecke,kp4702,,,,,,,,
soep-core,kpluecke,kp4703,,,,,,,,
soep-core,kpluecke,kp4704,,,,,,,,
soep-core,kpluecke,kp4705,,,,,,,,
soep-core,kpluecke,kp4706,,,,,,,,
soep-core,kpluecke,kp48,,,,,,,,
soep-core,kpluecke,kp49,,,,,,,,
soep-core,kpluecke,kp50,,,,,,,,
soep-core,kpluecke,kp5101,,,,,,,,
soep-core,kpluecke,kp5102,,,,,,,,
soep-core,kpluecke,kp5103,,,,,,,,
soep-core,kpluecke,kp5104,,,,,,,,
soep-core,kpluecke,kp5105,,,,,,,,
soep-core,kpluecke,kp52,,,,,,,,
soep-core,kpluecke,kp53,,,,,,,,
soep-core,kpluecke,kp54,,,,,,,,
soep-core,kpluecke,kp55,,,,,,,,
soep-core,kpluecke,kp56,,,,,,,,
soep-core,kpluecke,kp5701o,,,,,,,,
soep-core,kpluecke,kp5702o,,,,,,,,
soep-core,kpluecke,kp5703o,,,,,,,,
soep-core,kpluecke,kp58o,,,,,,,,
soep-core,kpluecke,kp5901,,,,,,,,
soep-core,kpluecke,kp5902,,,,,,,,
soep-core,kpluecke,kp60,,,,,,,,
soep-core,kpluecke,kp61,,,,,,,,
soep-core,kpluecke,kp6201,,,,,,,,
soep-core,kpluecke,kp6202,,,,,,,,
soep-core,kpluecke,kp63,,,,,,,,
soep-core,kpluecke,kp6401,,,,,,,,
soep-core,kpluecke,kp6402,,,,,,,,
soep-core,kpluecke,kp65,,,,,,,,
soep-core,kpluecke,kp66,,,,,,,,
soep-core,kpluecke,kp6701,,,,,,,,
soep-core,kpluecke,kp6702,,,,,,,,
soep-core,kpluecke,kp6703,,,,,,,,
soep-core,kpluecke,kp6704,,,,,,,,
soep-core,kpluecke,kp6705,,,,,,,,
soep-core,kpluecke,kp6706,,,,,,,,
soep-core,kpluecke,kp6707,,,,,,,,
soep-core,kpluecke,kp6708,,,,,,,,
soep-core,kpluecke,kp6709,,,,,,,,
soep-core,kpluecke,kp6710,,,,,,,,
soep-core,kpluecke,kp6711,,,,,,,,
soep-core,kpluecke,kp7101,,,,,,,,
soep-core,kpluecke,kp7102,,,,,,,,
soep-core,kpluecke,kp7103,,,,,,,,
soep-core,kpluecke,kp7104,,,,,,,,
soep-core,kpluecke,kp7105,,,,,,,,
soep-core,kpluecke,kp7106,,,,,,,,
soep-core,kpluecke,kp7107,,,,,,,,
soep-core,kpluecke,kp7108,,,,,,,,
soep-core,kpluecke,kp7201,,,,,,,,
soep-core,kpluecke,kp7202,,,,,,,,
soep-core,kpluecke,kp7203,,,,,,,,
soep-core,kpluecke,kp7301,,,,,,,,
soep-core,kpluecke,kp7302,,,,,,,,
soep-core,kpluecke,kp7303,,,,,,,,
soep-core,kpluecke,kp7304,,,,,,,,
soep-core,kpluecke,kp7305,,,,,,,,
soep-core,kpluecke,kp7306,,,,,,,,
soep-core,kpluecke,kp74a,,,,,,,,
soep-core,kpluecke,kp74b,,,,,,,,
soep-core,kpluecke,kp74c,,,,,,,,
soep-core,kpluecke,kp74d,,,,,,,,
soep-core,kpluecke,kp74e,,,,,,,,
soep-core,kpluecke,kp74f,,,,,,,,
soep-core,kpluecke,kp74g,,,,,,,,
soep-core,kpluecke,kp74h,,,,,,,,
soep-core,kpluecke,kp74i,,,,,,,,
soep-core,kpluecke,kp74j,,,,,,,,
soep-core,kpluecke,kp74o,,,,,,,,
soep-core,kpluecke,kp75a,,,,,,,,
soep-core,kpluecke,kp75b,,,,,,,,
soep-core,kpluecke,kp75c,,,,,,,,
soep-core,kpluecke,kp75d,,,,,,,,
soep-core,kpluecke,kp75e,,,,,,,,
soep-core,kpluecke,kp75f,,,,,,,,
soep-core,kpluecke,kp75g,,,,,,,,
soep-core,kpluecke,kp75h,,,,,,,,
soep-core,kpluecke,kp75i,,,,,,,,
soep-core,kpluecke,kp75j,,,,,,,,
soep-core,kpluecke,kp75k,,,,,,,,
soep-core,kpluecke,kp75l,,,,,,,,
soep-core,kpluecke,kp75m,,,,,,,,
soep-core,kpluecke,kp76a,,,,,,,,
soep-core,kpluecke,kp76b,,,,,,,,
soep-core,kpluecke,kp76c,,,,,,,,
soep-core,kpluecke,kp76d,,,,,,,,
soep-core,kpluecke,kp76e,,,,,,,,
soep-core,kpluecke,kp76f,,,,,,,,
soep-core,kpluecke,kp76g,,,,,,,,
soep-core,kpluecke,kp76h,,,,,,,,
soep-core,kpluecke,kp76i,,,,,,,,
soep-core,kpluecke,kp76j,,,,,,,,
soep-core,kpluecke,kp76k,,,,,,,,
soep-core,kpluecke,kp7701,,,,,,,,
soep-core,kpluecke,kp7702,,,,,,,,
soep-core,kpluecke,kp7703,,,,,,,,
soep-core,kpluecke,kp7704,,,,,,,,
soep-core,kpluecke,kp7705,,,,,,,,
soep-core,kpluecke,kp7706,,,,,,,,
soep-core,kpluecke,kp7707,,,,,,,,
soep-core,kpluecke,kp7708,,,,,,,,
soep-core,kpluecke,kp7709,,,,,,,,
soep-core,kpluecke,kp7710,,,,,,,,
soep-core,kpluecke,kp7711,,,,,,,,
soep-core,kpluecke,kp7712,,,,,,,,
soep-core,kpluecke,kp7713,,,,,,,,
soep-core,kpluecke,kp7801,,,,,,,,
soep-core,kpluecke,kp7802,,,,,,,,
soep-core,kpluecke,kp7803,,,,,,,,
soep-core,kpluecke,kp7804,,,,,,,,
soep-core,kpluecke,kp7805,,,,,,,,
soep-core,kpluecke,kp7901,,,,,,,,
soep-core,kpluecke,kp7902o,,,,,,,,
soep-core,kpluecke,kp7903,,,,,,,,
soep-core,kpluecke,kp7904,,,,,,,,
soep-core,kpluecke,kp7905,,,,,,,,
soep-core,kpluecke,kp7906,,,,,,,,
soep-core,kpluecke,kp7907,,,,,,,,
soep-core,kpluecke,kp7908,,,,,,,,
soep-core,kpluecke,kp7909,,,,,,,,
soep-core,kpluecke,kp7910,,,,,,,,
soep-core,kpluecke,kp7911,,,,,,,,
soep-core,kpluecke,kp7912o,,,,,,,,
soep-core,kpluecke,kp7913,,,,,,,,
soep-core,kpluecke,kp7914,,,,,,,,
soep-core,kpluecke,kp7915,,,,,,,,
soep-core,kpluecke,kp7916,,,,,,,,
soep-core,kpluecke,kp7917,,,,,,,,
soep-core,kpluecke,kp7918,,,,,,,,
soep-core,kpluecke,kp7919,,,,,,,,
soep-core,kpluecke,kp7920,,,,,,,,
soep-core,kpluecke,kp8001,,,,,,,,
soep-core,kpluecke,kp8002,,,,,,,,
soep-core,kpluecke,kp8003,,,,,,,,
soep-core,kpluecke,kp8004,,,,,,,,
soep-core,kpluecke,kp8005,,,,,,,,
soep-core,kpluecke,kp8006,,,,,,,,
soep-core,kpluecke,kp8101,,,,,,,,
soep-core,kpluecke,kp8102,,,,,,,,
soep-core,kpluecke,kp8103,,,,,,,,
soep-core,kpluecke,kp8104,,,,,,,,
soep-core,kpluecke,kp8105,,,,,,,,
soep-core,kpluecke,kp8106,,,,,,,,
soep-core,kpluecke,kp8107,,,,,,,,
soep-core,kpluecke,kp8108,,,,,,,,
soep-core,kpluecke,kp8109,,,,,,,,
soep-core,kpluecke,kp8110,,,,,,,,
soep-core,kpluecke,kp8201,,,,,,,,
soep-core,kpluecke,kp8202,,,,,,,,
soep-core,kpluecke,kp8203,,,,,,,,
soep-core,kpluecke,kp83,,,,,,,,
soep-core,kpluecke,kp8401,,,,,,,,
soep-core,kpluecke,kp8402,,,,,,,,
soep-core,kpluecke,kp8501,,,,,,,,
soep-core,kpluecke,kp8502,,,,,,,,
soep-core,kpluecke,kp8601,,,,,,,,
soep-core,kpluecke,kp8602,,,,,,,,
soep-core,kpluecke,kp8603,,,,,,,,
soep-core,kpluecke,kp8604,,,,,,,,
